,序號,tool,category
148,251,ASP.NET,1
148,251,C#,1
148,251,Python,1
148,251,VisualBasic.net,1
148,251,VisualStudio,1
148,251,ETL,1
148,251,MSSQL,1
148,251,PostgreSQL,1
148,251,HTML,1
148,251,JavaScript,1
148,251,jQuery,1
148,251,CSS,1
161,278,ASP.NET,1
161,278,C#,1
161,278,MSSQL,1
161,278,HTML,1
161,278,JavaScript,1
161,278,CSS,1
164,281,Git,1
164,281,AJAX,1
164,281,ASP.NET,1
164,281,C#,1
164,281,Python,1
164,281,VisualBasic.net,1
164,281,VisualStudio,1
164,281,ETL,1
164,281,MSSQL,1
164,281,PostgreSQL,1
164,281,HTML,1
164,281,JavaScript,1
164,281,jQuery,1
164,281,CSS,1
177,308,ASP.NET,1
177,308,C#,1
177,308,MSSQL,1
177,308,HTML,1
177,308,JavaScript,1
177,308,CSS,1
180,311,Git,1
180,311,AJAX,1
180,311,ASP.NET,1
180,311,C#,1
180,311,Python,1
180,311,VisualBasic.net,1
180,311,VisualStudio,1
180,311,ETL,1
180,311,MSSQL,1
180,311,PostgreSQL,1
180,311,HTML,1
180,311,JavaScript,1
180,311,jQuery,1
180,311,CSS,1
193,338,ASP.NET,1
193,338,C#,1
193,338,MSSQL,1
193,338,HTML,1
193,338,JavaScript,1
193,338,CSS,1
196,341,Git,1
196,341,AJAX,1
196,341,ASP.NET,1
196,341,C#,1
196,341,Python,1
196,341,VisualBasic.net,1
196,341,VisualStudio,1
196,341,ETL,1
196,341,MSSQL,1
196,341,PostgreSQL,1
196,341,HTML,1
196,341,JavaScript,1
196,341,jQuery,1
196,341,CSS,1
200,352,HTML,1
200,352,JavaScript,1
200,352,CSS,1
200,352,Node.js,1
200,352,ReactNative,1
200,352,ReactJS,1
200,352,Redux,1
208,368,Java,1
208,368,PHP,1
208,368,HTML,1
208,368,JavaScript,1
213,378,C#,1
213,378,MSSQL,1
213,378,HTML,1
213,378,jQuery,1
213,378,IIS,1
216,382,HTML,1
216,382,JavaScript,1
216,382,CSS,1
216,382,Node.js,1
216,382,ReactNative,1
216,382,ReactJS,1
216,382,Redux,1
224,398,Java,1
224,398,PHP,1
224,398,HTML,1
224,398,JavaScript,1
229,408,C#,1
229,408,MSSQL,1
229,408,HTML,1
229,408,jQuery,1
229,408,IIS,1
232,412,HTML,1
232,412,JavaScript,1
232,412,CSS,1
232,412,Node.js,1
232,412,ReactNative,1
232,412,ReactJS,1
232,412,Redux,1
240,425,C#,1
240,425,Java,1
240,425,MSSQL,1
240,425,MySQL,1
240,425,HTML,1
240,425,JavaScript,1
246,437,Github,1
246,437,Git,1
246,437,Java,1
246,437,PHP,1
246,437,Python,1
246,437,MSSQL,1
246,437,MySQL,1
246,437,HTML,1
246,437,JavaScript,1
246,437,CSS,1
246,437,ReactNative,1
246,437,ReactJS,1
246,437,AngularJS,1
246,437,Angular,1
262,468,Github,1
262,468,Git,1
262,468,Java,1
262,468,PHP,1
262,468,Python,1
262,468,MSSQL,1
262,468,MySQL,1
262,468,HTML,1
262,468,JavaScript,1
262,468,CSS,1
262,468,ReactNative,1
262,468,ReactJS,1
262,468,AngularJS,1
262,468,Angular,1
278,499,Github,1
278,499,Git,1
278,499,Java,1
278,499,PHP,1
278,499,Python,1
278,499,MSSQL,1
278,499,MySQL,1
278,499,HTML,1
278,499,JavaScript,1
278,499,CSS,1
278,499,ReactNative,1
278,499,ReactJS,1
278,499,AngularJS,1
278,499,Angular,1
294,530,Github,1
294,530,Git,1
294,530,Java,1
294,530,PHP,1
294,530,Python,1
294,530,MSSQL,1
294,530,MySQL,1
294,530,HTML,1
294,530,JavaScript,1
294,530,CSS,1
294,530,ReactNative,1
294,530,ReactJS,1
294,530,AngularJS,1
294,530,Angular,1
310,561,Github,1
310,561,Git,1
310,561,Java,1
310,561,PHP,1
310,561,Python,1
310,561,MSSQL,1
310,561,MySQL,1
310,561,HTML,1
310,561,JavaScript,1
310,561,CSS,1
310,561,ReactNative,1
310,561,ReactJS,1
310,561,AngularJS,1
310,561,Angular,1
324,587,HTML,1
324,587,JavaScript,1
324,587,jQuery,1
324,587,CSS,1
324,587,ReactJS,1
325,588,MacOS,1
325,588,AJAX,1
325,588,PHP,1
325,588,MySQL,1
325,588,HTML,1
325,588,JavaScript,1
325,588,CSS,1
325,588,Node.js,1
325,588,VueJS,1
327,590,ASP.NET,1
327,590,C#,1
327,590,Java,1
327,590,MSSQL,1
327,590,HTML,1
327,590,JavaScript,1
327,590,jQuery,1
327,590,CSS,1
336,607,C#,1
336,607,HTML,1
336,607,JavaScript,1
336,607,jQuery,1
336,607,CSS,1
337,608,HTML,1
337,608,JavaScript,1
337,608,CSS,1
348,638,C#,1
348,638,HTML,1
348,638,JavaScript,1
348,638,jQuery,1
348,638,CSS,1
349,639,HTML,1
349,639,JavaScript,1
349,639,CSS,1
360,669,C#,1
360,669,HTML,1
360,669,JavaScript,1
360,669,jQuery,1
360,669,CSS,1
361,670,HTML,1
361,670,JavaScript,1
361,670,CSS,1
372,700,C#,1
372,700,HTML,1
372,700,JavaScript,1
372,700,jQuery,1
372,700,CSS,1
373,701,HTML,1
373,701,JavaScript,1
373,701,CSS,1
384,731,C#,1
384,731,HTML,1
384,731,JavaScript,1
384,731,jQuery,1
384,731,CSS,1
385,732,HTML,1
385,732,JavaScript,1
385,732,CSS,1
396,762,C#,1
396,762,HTML,1
396,762,JavaScript,1
396,762,jQuery,1
396,762,CSS,1
397,763,HTML,1
397,763,JavaScript,1
397,763,CSS,1
408,793,C#,1
408,793,HTML,1
408,793,JavaScript,1
408,793,jQuery,1
408,793,CSS,1
409,794,HTML,1
409,794,JavaScript,1
409,794,CSS,1
424,841,WindowsServer2012,1
424,841,AJAX,1
424,841,ASP.NET,1
424,841,C#,1
424,841,VisualC#,1
424,841,VisualStudio,1
424,841,MSSQL,1
424,841,HTML,1
424,841,JavaScript,1
424,841,Shtml,1
424,841,WebMaster/Developer,1
424,841,XML,1
424,841,jQuery,1
424,841,CSS,1
431,871,WindowsServer2012,1
431,871,AJAX,1
431,871,ASP.NET,1
431,871,C#,1
431,871,VisualC#,1
431,871,VisualStudio,1
431,871,MSSQL,1
431,871,HTML,1
431,871,JavaScript,1
431,871,Shtml,1
431,871,WebMaster/Developer,1
431,871,XML,1
431,871,jQuery,1
431,871,CSS,1
446,914,MacOS,1
446,914,Java,1
446,914,JavaScript,1
446,914,CSS,1
447,915,HTML,1
447,915,JavaScript,1
447,915,XML,1
447,915,jQuery,1
447,915,CSS,1
447,915,Sass,1
447,915,AngularJS,1
447,915,VueJS,1
447,915,Angular,1
449,917,UML,1
449,917,Git,1
449,917,ASP.NET,1
449,917,C#,1
449,917,MSSQL,1
449,917,HTML,1
449,917,JavaScript,1
449,917,XML,1
449,917,jQuery,1
449,917,Angular,1
451,921,Git,1
451,921,C++,1
451,921,Java,1
451,921,HTML,1
451,921,JavaScript,1
451,921,jQuery,1
451,921,CSS,1
451,921,Sass,1
451,921,VueJS,1
451,921,Angular,1
454,936,ASP.NET,1
454,936,VisualBasic.net,1
454,936,VisualStudio,1
454,936,VisualStudio.net,1
454,936,MSSQL,1
454,936,HTML,1
454,936,JavaScript,1
454,936,jQuery,1
454,936,CSS,1
463,960,Git,1
463,960,AWS,1
463,960,HTML,1
463,960,JavaScript,1
463,960,CSS,1
464,963,Github,1
464,963,HTML,1
464,963,JavaScript,1
464,963,jQuery,1
464,963,CSS,1
464,963,ReactJS,1
465,964,ASP.NET,1
465,964,MSSQL,1
465,964,HTML,1
465,964,JavaScript,1
465,964,jQuery,1
476,991,HTML,1
476,991,JavaScript,1
476,991,Node.js,1
476,991,ReactJS,1
476,991,VueJS,1
476,991,D3.js,1
487,1018,ASP.NET,1
487,1018,C#,1
487,1018,MSSQL,1
487,1018,Oracle,1
487,1018,JavaScript,1
487,1018,jQuery,1
487,1018,SAP,1
488,1019,Apple,1
488,1019,MacOS,1
488,1019,Android,1
488,1019,iOS,1
488,1019,Github,1
488,1019,Jenkins,1
488,1019,Git,1
488,1019,Java,1
488,1019,Python,1
488,1019,Spring,1
488,1019,Objective-C,1
488,1019,SWIFT,1
488,1019,HTML,1
488,1019,JavaScript,1
489,1020,ASP.NET,1
489,1020,C#,1
489,1020,JavaScript,1
489,1020,jQuery,1
491,1023,ASP.NET,1
491,1023,C#,1
491,1023,MSSQL,1
491,1023,HTML,1
491,1023,JavaScript,1
491,1023,jQuery,1
491,1023,CSS,1
501,1048,ASP.NET,1
501,1048,C#,1
501,1048,MSSQL,1
501,1048,Oracle,1
501,1048,JavaScript,1
501,1048,jQuery,1
501,1048,SAP,1
502,1049,Apple,1
502,1049,MacOS,1
502,1049,Android,1
502,1049,iOS,1
502,1049,Github,1
502,1049,Jenkins,1
502,1049,Git,1
502,1049,Java,1
502,1049,Python,1
502,1049,Spring,1
502,1049,Objective-C,1
502,1049,SWIFT,1
502,1049,HTML,1
502,1049,JavaScript,1
503,1050,ASP.NET,1
503,1050,C#,1
503,1050,JavaScript,1
503,1050,jQuery,1
505,1053,ASP.NET,1
505,1053,C#,1
505,1053,MSSQL,1
505,1053,HTML,1
505,1053,JavaScript,1
505,1053,jQuery,1
505,1053,CSS,1
515,1079,HTML,1
515,1079,CSS,1
519,1089,ASP.NET,1
519,1089,Java,1
519,1089,VisualBasic,1
519,1089,VisualStudio.net,1
519,1089,MSSQL,1
519,1089,Oracle,1
519,1089,HTML,1
519,1089,jQuery,1
519,1089,CSS,1
520,1090,Linux,1
520,1090,Android,1
520,1090,iOS,1
520,1090,Github,1
520,1090,C#,1
520,1090,Java,1
520,1090,PHP,1
520,1090,Python,1
520,1090,MySQL,1
520,1090,Oracle,1
520,1090,HTML,1
520,1090,JavaScript,1
520,1090,jQuery,1
520,1090,CSS,1
525,1098,Linux,1
525,1098,ASP.NET,1
525,1098,C,1
525,1098,C++,1
525,1098,C++.Net,1
525,1098,Java,1
525,1098,PHP,1
525,1098,MSSQL,1
525,1098,MySQL,1
525,1098,Dreamweaver,1
525,1098,HTML,1
525,1098,JavaScript,1
525,1098,XML,1
525,1098,中文打字50~75,1
525,1098,英文打字50~75,1
525,1098,AdobePhotoshop,1
525,1098,Illustrator,1
526,1101,Git,1
526,1101,AJAX,1
526,1101,ASP.NET,1
526,1101,C++,1
526,1101,Java,1
526,1101,PHP,1
526,1101,MySQL,1
526,1101,AWS,1
526,1101,HTML,1
526,1101,JavaScript,1
526,1101,jQuery,1
526,1101,CSS,1
526,1101,ReactJS,1
526,1101,AngularJS,1
526,1101,VueJS,1
526,1101,DHCP,1
526,1101,DNS,1
526,1101,FTP,1
526,1101,HTTP,1
526,1101,Hubs,1
526,1101,IIS,1
526,1101,LAN,1
526,1101,LanManager,1
526,1101,LanServer,1
526,1101,Lantastic,1
527,1102,Git,1
527,1102,ASP.NET,1
527,1102,C++,1
527,1102,Java,1
527,1102,MySQL,1
527,1102,HTML,1
527,1102,JavaScript,1
527,1102,jQuery,1
527,1102,CSS,1
527,1102,VueJS,1
530,1105,Java,1
530,1105,Python,1
530,1105,HTML,1
530,1105,JavaScript,1
530,1105,jQuery,1
530,1105,CSS,1
530,1105,Sass,1
530,1105,Node.js,1
530,1105,ReactJS,1
530,1105,AngularJS,1
530,1105,VueJS,1
530,1105,Redux,1
530,1105,Angular,1
542,1123,Git,1
542,1123,JavaScript,1
542,1123,jQuery,1
542,1123,CSS,1
542,1123,Sass,1
542,1123,Node.js,1
542,1123,ReactJS,1
542,1123,VueJS,1
542,1123,DNS,1
556,1145,Git,1
556,1145,C#,1
556,1145,Java,1
556,1145,Kotlin,1
556,1145,HTML,1
556,1145,JavaScript,1
556,1145,VueJS,1
559,1151,C#,1
559,1151,PHP,1
559,1151,MySQL,1
559,1151,HTML,1
559,1151,JavaScript,1
559,1151,jQuery,1
559,1151,CSS,1
562,1154,Github,1
562,1154,ASP.NET,1
562,1154,C#,1
562,1154,VisualStudio,1
562,1154,VisualStudio.net,1
562,1154,MSSQL,1
562,1154,HTML,1
564,1156,Android,1
564,1156,iOS,1
564,1156,C#,1
564,1156,C++,1
564,1156,HTML,1
564,1156,JavaScript,1
564,1156,Unity3D,1
565,1157,Linux,1
565,1157,C#,1
565,1157,C++,1
565,1157,Java,1
565,1157,VisualC#,1
565,1157,VisualC++,1
565,1157,VisualStudio.net,1
565,1157,Go,1
565,1157,MSSQL,1
565,1157,MySQL,1
565,1157,HTML,1
565,1157,JavaScript,1
565,1157,Unity3D,1
570,1162,PHP,1
570,1162,MySQL,1
570,1162,HTML,1
570,1162,JavaScript,1
580,1175,Linux,1
580,1175,PHP,1
580,1175,MySQL,1
580,1175,HTML,1
580,1175,JavaScript,1
580,1175,XML,1
580,1175,jQuery,1
580,1175,CSS,1
580,1175,Sass,1
580,1175,Node.js,1
580,1175,D3.js,1
586,1183,Android,1
586,1183,ASP.NET,1
586,1183,C#,1
586,1183,MSSQL,1
586,1183,Oracle,1
586,1183,HTML,1
586,1183,XML,1
586,1183,XMLWebservices,1
586,1183,jQuery,1
586,1183,Socket,1
587,1184,AJAX,1
587,1184,ASP.NET,1
587,1184,VisualC#,1
587,1184,MSSQL,1
587,1184,JavaScript,1
587,1184,MES,1
588,1185,AJAX,1
588,1185,ASP,1
588,1185,ASP.NET,1
588,1185,VisualC#,1
588,1185,MSSQL,1
588,1185,JavaScript,1
590,1189,AJAX,1
590,1189,ASP.NET,1
590,1189,VisualC#,1
590,1189,MSSQL,1
590,1189,JavaScript,1
590,1189,MES,1
597,1197,ASP.NET,1
597,1197,C#,1
597,1197,C++,1
597,1197,Java,1
597,1197,PHP,1
597,1197,VisualStudio.net,1
597,1197,Go,1
597,1197,JavaScript,1
597,1197,Unity3D,1
623,1245,ASP.NET,1
623,1245,C#,1
623,1245,Java,1
623,1245,MSSQL,1
623,1245,MySQL,1
623,1245,Oracle,1
623,1245,JavaScript,1
623,1245,VBScript,1
638,1287,Linux,1
638,1287,WindowsServer2019,1
638,1287,ASP.NET,1
638,1287,C#,1
638,1287,Java,1
638,1287,JSP,1
638,1287,PHP,1
638,1287,Python,1
638,1287,MSSQL,1
638,1287,MySQL,1
638,1287,Oracle,1
638,1287,PostgreSQL,1
638,1287,JavaScript,1
638,1287,jQuery,1
638,1287,CSS,1
638,1287,Node.js,1
638,1287,ReactJS,1
638,1287,AngularJS,1
638,1287,VueJS,1
638,1287,Django,1
638,1287,Tableau,1
638,1287,GoogleAnalytics,1
638,1287,PowerBI,1
640,1291,OOP,1
640,1291,UML,1
640,1291,AJAX,1
640,1291,PHP,1
640,1291,MySQL,1
640,1291,HTML,1
640,1291,jQuery,1
640,1291,CSS,1
640,1291,VueJS,1
651,1317,Linux,1
651,1317,WindowsServer2019,1
651,1317,ASP.NET,1
651,1317,C#,1
651,1317,Java,1
651,1317,JSP,1
651,1317,PHP,1
651,1317,Python,1
651,1317,MSSQL,1
651,1317,MySQL,1
651,1317,Oracle,1
651,1317,PostgreSQL,1
651,1317,JavaScript,1
651,1317,jQuery,1
651,1317,CSS,1
651,1317,Node.js,1
651,1317,ReactJS,1
651,1317,AngularJS,1
651,1317,VueJS,1
651,1317,Django,1
651,1317,Tableau,1
651,1317,GoogleAnalytics,1
651,1317,PowerBI,1
653,1321,OOP,1
653,1321,UML,1
653,1321,AJAX,1
653,1321,PHP,1
653,1321,MySQL,1
653,1321,HTML,1
653,1321,jQuery,1
653,1321,CSS,1
653,1321,VueJS,1
664,1347,Linux,1
664,1347,WindowsServer2019,1
664,1347,ASP.NET,1
664,1347,C#,1
664,1347,Java,1
664,1347,JSP,1
664,1347,PHP,1
664,1347,Python,1
664,1347,MSSQL,1
664,1347,MySQL,1
664,1347,Oracle,1
664,1347,PostgreSQL,1
664,1347,JavaScript,1
664,1347,jQuery,1
664,1347,CSS,1
664,1347,Node.js,1
664,1347,ReactJS,1
664,1347,AngularJS,1
664,1347,VueJS,1
664,1347,Django,1
664,1347,Tableau,1
664,1347,GoogleAnalytics,1
664,1347,PowerBI,1
666,1351,OOP,1
666,1351,UML,1
666,1351,AJAX,1
666,1351,PHP,1
666,1351,MySQL,1
666,1351,HTML,1
666,1351,jQuery,1
666,1351,CSS,1
666,1351,VueJS,1
675,1366,Java,1
675,1366,MSSQL,1
675,1366,HTML,1
675,1366,J2EE,1
675,1366,J2SE,1
675,1366,JavaScript,1
675,1366,jQuery,1
675,1366,CSS,1
675,1366,Node.js,1
675,1366,VueJS,1
711,1431,C#,1
711,1431,MSSQL,1
711,1431,HTML,1
711,1431,JavaScript,1
712,1432,Ruby,1
712,1432,Rails,1
712,1432,MySQL,1
712,1432,RDBMS,1
712,1432,HTML,1
712,1432,JavaScript,1
712,1432,CSS,1
714,1435,HTML,1
714,1435,JavaScript,1
714,1435,CSS,1
720,1447,MSSQL,1
720,1447,HTML,1
720,1447,JavaScript,1
720,1447,jQuery,1
722,1449,C#,1
722,1449,PHP,1
722,1449,Python,1
722,1449,MSSQL,1
722,1449,MySQL,1
722,1449,Oracle,1
722,1449,PL/SQL,1
722,1449,HTML,1
722,1449,JavaScript,1
722,1449,jQuery,1
722,1449,CSS,1
722,1449,Node.js,1
722,1449,ReactNative,1
722,1449,ReactJS,1
722,1449,VueJS,1
722,1449,鼎新,1
723,1451,AJAX,1
723,1451,PHP,1
723,1451,Dreamweaver,1
723,1451,HTML,1
723,1451,JavaScript,1
726,1456,C#,1
726,1456,MSSQL,1
726,1456,HTML,1
726,1456,JavaScript,1
726,1456,jQuery,1
726,1456,CSS,1
729,1462,HTML,1
729,1462,JavaScript,1
729,1462,CSS,1
729,1462,VueJS,1
733,1467,AWS,1
733,1467,HTML,1
733,1467,JavaScript,1
733,1467,CSS,1
733,1467,Node.js,1
733,1467,ReactJS,1
733,1467,VueJS,1
733,1467,Angular,1
734,1472,AJAX,1
734,1472,PHP,1
734,1472,MySQL,1
734,1472,HTML,1
734,1472,jQuery,1
739,1479,AJAX,1
739,1479,PHP,1
739,1479,MySQL,1
739,1479,HTML,1
739,1479,JavaScript,1
739,1479,jQuery,1
739,1479,TCP/IP,1
740,1480,AJAX,1
740,1480,PHP,1
740,1480,MySQL,1
740,1480,HTML,1
740,1480,JavaScript,1
740,1480,jQuery,1
740,1480,TCP/IP,1
741,1481,AJAX,1
741,1481,PHP,1
741,1481,MySQL,1
741,1481,HTML,1
741,1481,JavaScript,1
741,1481,jQuery,1
741,1481,TCP/IP,1
742,1482,PHP,1
742,1482,HTML,1
742,1482,JavaScript,1
742,1482,jQuery,1
742,1482,CSS,1
748,1492,HTML,1
748,1492,JavaScript,1
748,1492,CSS,1
748,1492,VueJS,1
752,1497,AWS,1
752,1497,HTML,1
752,1497,JavaScript,1
752,1497,CSS,1
752,1497,Node.js,1
752,1497,ReactJS,1
752,1497,VueJS,1
752,1497,Angular,1
753,1502,AJAX,1
753,1502,PHP,1
753,1502,MySQL,1
753,1502,HTML,1
753,1502,jQuery,1
758,1509,AJAX,1
758,1509,PHP,1
758,1509,MySQL,1
758,1509,HTML,1
758,1509,JavaScript,1
758,1509,jQuery,1
758,1509,TCP/IP,1
759,1510,AJAX,1
759,1510,PHP,1
759,1510,MySQL,1
759,1510,HTML,1
759,1510,JavaScript,1
759,1510,jQuery,1
759,1510,TCP/IP,1
760,1511,AJAX,1
760,1511,PHP,1
760,1511,MySQL,1
760,1511,HTML,1
760,1511,JavaScript,1
760,1511,jQuery,1
760,1511,TCP/IP,1
761,1512,PHP,1
761,1512,HTML,1
761,1512,JavaScript,1
761,1512,jQuery,1
761,1512,CSS,1
764,1519,Linux,1
764,1519,Git,1
764,1519,ASP.NET,1
764,1519,C#,1
764,1519,PHP,1
764,1519,Python,1
764,1519,MySQL,1
764,1519,HTML,1
764,1519,JavaScript,1
764,1519,jQuery,1
767,1525,ASP.NET,1
767,1525,C#,1
767,1525,MSSQL,1
767,1525,HTML,1
767,1525,CSS,1
767,1525,Angular,1
774,1543,ASP.NET,1
774,1543,C#,1
774,1543,MySQL,1
774,1543,HTML,1
774,1543,CSS,1
774,1543,Angular,1
775,1544,MSSQL,1
775,1544,HTML,1
775,1544,JavaScript,1
776,1546,Linux,1
776,1546,PHP,1
776,1546,MySQL,1
776,1546,HTML,1
776,1546,JavaScript,1
776,1546,XML,1
776,1546,jQuery,1
776,1546,CSS,1
776,1546,Sass,1
776,1546,D3.js,1
778,1553,Git,1
778,1553,Go,1
778,1553,PostgreSQL,1
778,1553,HTML,1
778,1553,JavaScript,1
778,1553,VueJS,1
801,1590,Linux,1
801,1590,C,1
801,1590,MSSQL,1
801,1590,MySQL,1
801,1590,HTML,1
801,1590,JavaScript,1
801,1590,CSS,1
809,1604,PHP,1
809,1604,Python,1
809,1604,MySQL,1
809,1604,HTML,1
809,1604,jQuery,1
809,1604,CSS,1
814,1620,ASP.NET,1
814,1620,C#,1
814,1620,MSSQL,1
814,1620,JavaScript,1
816,1622,ASP,1
816,1622,ASP.NET,1
816,1622,C#,1
816,1622,Python,1
816,1622,Objective-C,1
816,1622,MSSQL,1
816,1622,MySQL,1
816,1622,Vmware,1
816,1622,HTML,1
816,1622,JavaScript,1
816,1622,XML,1
816,1622,jQuery,1
816,1622,CSS,1
816,1622,Firewall,1
816,1622,IIS,1
816,1622,LDAP,1
819,1631,Linux,1
819,1631,PHP,1
819,1631,MSSQL,1
819,1631,MySQL,1
819,1631,HTML,1
819,1631,JavaScript,1
819,1631,jQuery,1
822,1634,Linux,1
822,1634,Java,1
822,1634,HTML,1
822,1634,CSS,1
822,1634,ReactJS,1
822,1634,AngularJS,1
826,1639,WindowsServer2012,1
826,1639,WindowsServer2019,1
826,1639,C#,1
826,1639,Java,1
826,1639,Spring,1
826,1639,MSSQL,1
826,1639,MySQL,1
826,1639,PostgreSQL,1
826,1639,HTML,1
826,1639,JavaScript,1
826,1639,jQuery,1
846,1669,Linux,1
846,1669,AJAX,1
846,1669,PHP,1
846,1669,MySQL,1
846,1669,HTML,1
846,1669,JavaScript,1
846,1669,jQuery,1
848,1672,Linux,1
848,1672,Git,1
848,1672,AJAX,1
848,1672,PHP,1
848,1672,MySQL,1
848,1672,HTML,1
848,1672,JavaScript,1
848,1672,jQuery,1
848,1672,CSS,1
849,1674,ASP.NET,1
849,1674,C#,1
849,1674,MSSQL,1
849,1674,HTML,1
849,1674,JavaScript,1
849,1674,jQuery,1
849,1674,CSS,1
851,1676,AJAX,1
851,1676,ASP,1
851,1676,ASP.NET,1
851,1676,C#,1
851,1676,VisualBasic.net,1
851,1676,MSSQL,1
851,1676,HTML,1
851,1676,jQuery,1
852,1678,PHP,1
852,1678,MySQL,1
852,1678,HTML,1
852,1678,JavaScript,1
852,1678,jQuery,1
852,1678,HTTP,1
854,1680,MacOS,1
854,1680,VMS,1
854,1680,WindowsServer2012,1
854,1680,AJAX,1
854,1680,ASP.NET,1
854,1680,C#,1
854,1680,VisualStudio.net,1
854,1680,FoxPro2,1
854,1680,MSSQL,1
854,1680,PostgreSQL,1
854,1680,Vmware,1
854,1680,ActiveX,1
854,1680,DHTML,1
854,1680,HTML,1
854,1680,JavaScript,1
854,1680,XHTML,1
854,1680,jQuery,1
854,1680,Node.js,1
854,1680,AngularJS,1
855,1682,Git,1
855,1682,MySQL,1
855,1682,HTML,1
855,1682,JavaScript,1
855,1682,CSS,1
855,1682,ReactJS,1
855,1682,Redux,1
855,1682,Django,1
858,1686,AJAX,1
858,1686,PHP,1
858,1686,MySQL,1
858,1686,HTML,1
858,1686,JavaScript,1
858,1686,WebMaster/Developer,1
858,1686,XHTML,1
858,1686,jQuery,1
868,1705,Git,1
868,1705,ASP.NET,1
868,1705,C#,1
868,1705,VisualC#,1
868,1705,MSSQL,1
868,1705,Oracle,1
