,序號,tool,category
533,1108,Toad,0
533,1108,VisualFoxpro,0
533,1108,Tableau,0
533,1108,Firebase,0
533,1108,PowerBI,0
544,1125,Linux,0
544,1125,Android,0
544,1125,iOS,0
544,1125,C++,0
544,1125,Java,0
544,1125,PHP,0
544,1125,Go,0
545,1126,Linux,0
545,1126,Android,0
545,1126,iOS,0
545,1126,C++,0
545,1126,Java,0
545,1126,PHP,0
545,1126,Go,0
558,1150,Github,0
558,1150,C,0
558,1150,C#,0
558,1150,Python,0
558,1150,MSSQL,0
558,1150,MySQL,0
558,1150,ODBC,0
558,1150,Oracle,0
558,1150,PostgreSQL,0
558,1150,JavaScript,0
572,1167,Git,0
572,1167,C#,0
572,1167,PHP,0
572,1167,MSSQL,0
572,1167,MySQL,0
573,1168,PHP,0
573,1168,Python,0
573,1168,VisualBasic.net,0
573,1168,VisualC#,0
573,1168,JavaScript,0
574,1169,PHP,0
574,1169,Python,0
574,1169,VisualBasic.net,0
574,1169,VisualC#,0
574,1169,JavaScript,0
584,1180,Python,0
584,1180,LabVIEW,0
584,1180,R,0
584,1180,Go,0
584,1180,JDBC,0
584,1180,MSSQL,0
584,1180,MySQL,0
584,1180,Oracle,0
584,1180,PostgreSQL,0
584,1180,hadoop,0
584,1180,AWS,0
584,1180,Tableau,0
584,1180,PowerBI,0
584,1180,Hive,0
584,1180,SAN/NAS,0
584,1180,Teradata,0
584,1180,TIBCO,0
637,1286,Java,0
637,1286,MSSQL,0
637,1286,MySQL,0
637,1286,HTML,0
637,1286,AngularJS,0
637,1286,VueJS,0
650,1316,Java,0
650,1316,MSSQL,0
650,1316,MySQL,0
650,1316,HTML,0
650,1316,AngularJS,0
650,1316,VueJS,0
663,1346,Java,0
663,1346,MSSQL,0
663,1346,MySQL,0
663,1346,HTML,0
663,1346,AngularJS,0
663,1346,VueJS,0
667,1353,Linux,0
667,1353,Shell,0
667,1353,Jenkins,0
667,1353,Git,0
667,1353,Python,0
683,1382,Linux,0
683,1382,Shell,0
683,1382,Jenkins,0
683,1382,Git,0
683,1382,Python,0
707,1426,Linux,0
707,1426,PHP,0
707,1426,MySQL,0
709,1429,Linux,0
709,1429,PHP,0
709,1429,MySQL,0
710,1430,Linux,0
710,1430,PHP,0
710,1430,AWS,0
716,1439,Linux,0
716,1439,PHP,0
716,1439,Python,0
716,1439,HTML,0
716,1439,JavaScript,0
721,1448,Linux,0
721,1448,MySQL,0
721,1448,DHTML,0
721,1448,HTML,0
728,1461,Linux,0
728,1461,Git,0
728,1461,PHP,0
728,1461,MySQL,0
728,1461,TCP/IP,0
746,1487,Java,0
746,1487,MySQL,0
746,1487,Tomcat,0
746,1487,J2EE,0
763,1518,ASP.NET,0
763,1518,Delphi,0
763,1518,PHP,0
763,1518,MSSQL,0
763,1518,MySQL,0
779,1557,PHP,0
779,1557,MySQL,0
779,1557,JavaScript,0
805,1599,Linux,0
805,1599,PHP,0
805,1599,Python,0
805,1599,Go,0
805,1599,MySQL,0
805,1599,AWS,0
805,1599,HTML,0
805,1599,JavaScript,0
808,1603,C,0
808,1603,PHP,0
808,1603,Python,0
808,1603,MySQL,0
813,1614,Spring,0
813,1614,MySQL,0
813,1614,JavaScript,0
820,1632,Github,0
820,1632,Git,0
820,1632,MySQL,0
820,1632,Excel,0
831,1650,UNIX,0
831,1650,Github,0
831,1650,Python,0
831,1650,MySQL,0
831,1650,JavaScript,0
831,1650,Node.js,0
832,1651,UNIX,0
832,1651,PHP,0
832,1651,Python,0
832,1651,MySQL,0
832,1651,JavaScript,0
833,1652,Linux,0
833,1652,UNIX,0
833,1652,PHP,0
833,1652,Python,0
833,1652,MySQL,0
833,1652,JavaScript,0
834,1653,Linux,0
834,1653,PHP,0
834,1653,MSSQL,0
834,1653,MySQL,0
856,1683,Git,0
856,1683,Python,0
856,1683,MySQL,0
856,1683,CSS,0
856,1683,Node.js,0
856,1683,Django,0
857,1684,Windows10,0
857,1684,Java,0
857,1684,VBA,0
857,1684,MySQL,0
857,1684,LibreOfficeWriter,0
857,1684,MacromediaDirector,0
863,1694,PHP,0
863,1694,MySQL,0
863,1694,Dreamweaver,0
863,1694,HTML,0
863,1694,CSS,0
875,1725,ASP.NET,0
875,1725,Java,0
875,1725,Python,0
875,1725,DataModeling,0
875,1725,ETL,0
875,1725,MSSQL,0
875,1725,MySQL,0
875,1725,OLAP,0
875,1725,PL/SQL,0
875,1725,Tableau,0
875,1725,PowerBI,0
875,1725,DataArchitect,0
875,1725,DataMarts,0
875,1725,Teradata,0
880,1736,Linux,0
880,1736,Git,0
880,1736,PHP,0
880,1736,PostgreSQL,0
880,1736,AWS,0
880,1736,HTML,0
880,1736,JavaScript,0
887,1745,Linux,0
887,1745,OOAD,0
887,1745,UML,0
887,1745,Java,0
887,1745,JSP,0
887,1745,MySQL,0
887,1745,Tomcat,0
887,1745,JavaScript,0
892,1751,Linux,0
892,1751,Git,0
892,1751,C++,0
892,1751,Java,0
892,1751,Python,0
892,1751,MSSQL,0
892,1751,AWS,0
918,1803,Github,0
918,1803,Go,0
918,1803,MySQL,0
918,1803,AWS,0
919,1804,Github,0
919,1804,Go,0
919,1804,MySQL,0
919,1804,AWS,0
926,1817,Linux,0
926,1817,UNIX,0
926,1817,Github,0
926,1817,PHP,0
926,1817,MySQL,0
926,1817,AWS,0
926,1817,e-commerce,0
933,1834,Linux,0
933,1834,Github,0
933,1834,Git,0
933,1834,PHP,0
933,1834,MySQL,0
934,1836,Linux,0
934,1836,Github,0
934,1836,PHP,0
934,1836,MySQL,0
934,1836,AWS,0
934,1836,JavaScript,0
934,1836,e-commerce,0
935,1837,Linux,0
935,1837,PHP,0
935,1837,MySQL,0
935,1837,JavaScript,0
940,1845,PHP,0
940,1845,Python,0
940,1845,VisualBasic.net,0
940,1845,VisualC#,0
940,1845,JavaScript,0
941,1846,PHP,0
941,1846,Python,0
941,1846,VisualBasic.net,0
941,1846,VisualC#,0
941,1846,JavaScript,0
948,1858,Linux,0
948,1858,PHP,0
948,1858,MySQL,0
961,1879,PHP,0
961,1879,MySQL,0
961,1879,JavaScript,0
961,1879,jQuery,0
961,1879,Node.js,0
983,1920,Linux,0
983,1920,Java,0
983,1920,AWS,0
984,1921,Linux,0
984,1921,UNIX,0
984,1921,Git,0
984,1921,MySQL,0
984,1921,AWS,0
985,1922,Linux,0
985,1922,UNIX,0
985,1922,Git,0
985,1922,C++,0
985,1922,Java,0
985,1922,MySQL,0
985,1922,AWS,0
985,1922,HTML,0
985,1922,JavaScript,0
985,1922,CSS,0
993,1934,Java,0
993,1934,Python,0
993,1934,AWS,0
997,1941,Git,0
997,1941,Python,0
997,1941,AWS,0
997,1941,Node.js,0
999,1944,Java,0
999,1944,Spring,0
999,1944,MySQL,0
999,1944,AWS,0
999,1944,JavaScript,0
1008,1955,Linux,0
1008,1955,PHP,0
1008,1955,Python,0
1008,1955,MySQL,0
1011,1958,Linux,0
1011,1958,PHP,0
1011,1958,Python,0
1011,1958,MySQL,0
1025,1977,Linux,0
1025,1977,Git,0
1025,1977,AJAX,0
1025,1977,C,0
1025,1977,C++,0
1025,1977,CGI,0
1025,1977,Java,0
1025,1977,PHP,0
1025,1977,Python,0
1025,1977,MySQL,0
1025,1977,JavaScript,0
1025,1977,XHTML,0
1025,1977,XML,0
1025,1977,jQuery,0
1025,1977,CSS,0
1025,1977,Node.js,0
1025,1977,ReactJS,0
1025,1977,VoIP,0
1049,2007,Linux,0
1049,2007,Git,0
1049,2007,AJAX,0
1049,2007,C,0
1049,2007,C++,0
1049,2007,CGI,0
1049,2007,Java,0
1049,2007,PHP,0
1049,2007,Python,0
1049,2007,MySQL,0
1049,2007,JavaScript,0
1049,2007,XHTML,0
1049,2007,XML,0
1049,2007,jQuery,0
1049,2007,CSS,0
1049,2007,Node.js,0
1049,2007,ReactJS,0
1049,2007,VoIP,0
1078,2043,Python,0
1078,2043,Ruby,0
1078,2043,Go,0
1078,2043,AWS,0
1078,2043,Node.js,0
1101,2073,Python,0
1101,2073,Ruby,0
1101,2073,Go,0
1101,2073,AWS,0
1101,2073,Node.js,0
1129,2110,Linux,0
1129,2110,Github,0
1129,2110,Jenkins,0
1129,2110,Git,0
1129,2110,Java,0
1129,2110,PHP,0
1129,2110,Go,0
1129,2110,MySQL,0
1129,2110,HTTP,0
1129,2110,TCP/IP,0
1132,2113,Linux,0
1132,2113,Github,0
1132,2113,Go,0
1132,2113,MySQL,0
1132,2113,HTTP,0
1132,2113,TCP/IP,0
1133,2114,Linux,0
1133,2114,Shell,0
1133,2114,Python,0
1133,2114,Scala,0
1133,2114,RDBMS,0
1133,2114,AWS,0
1133,2114,JavaScript,0
1133,2114,Node.js,0
1139,2123,Linux,0
1139,2123,PHP,0
1139,2123,MySQL,0
1143,2128,Java,0
1143,2128,MySQL,0
1143,2128,JavaScript,0
1143,2128,ReactNative,0
1144,2129,Linux,0
1144,2129,Github,0
1144,2129,Go,0
1144,2129,MySQL,0
1144,2129,HTTP,0
1144,2129,TCP/IP,0
1152,2140,Linux,0
1152,2140,Github,0
1152,2140,Jenkins,0
1152,2140,Git,0
1152,2140,Java,0
1152,2140,PHP,0
1152,2140,Go,0
1152,2140,MySQL,0
1152,2140,HTTP,0
1152,2140,TCP/IP,0
1155,2143,Linux,0
1155,2143,Github,0
1155,2143,Go,0
1155,2143,MySQL,0
1155,2143,HTTP,0
1155,2143,TCP/IP,0
1156,2144,Linux,0
1156,2144,Shell,0
1156,2144,Python,0
1156,2144,Scala,0
1156,2144,RDBMS,0
1156,2144,AWS,0
1156,2144,JavaScript,0
1156,2144,Node.js,0
1162,2153,Linux,0
1162,2153,PHP,0
1162,2153,MySQL,0
1166,2158,Java,0
1166,2158,MySQL,0
1166,2158,JavaScript,0
1166,2158,ReactNative,0
1167,2159,Linux,0
1167,2159,Github,0
1167,2159,Go,0
1167,2159,MySQL,0
1167,2159,HTTP,0
1167,2159,TCP/IP,0
1175,2170,Linux,0
1175,2170,Github,0
1175,2170,Jenkins,0
1175,2170,Git,0
1175,2170,Java,0
1175,2170,PHP,0
1175,2170,Go,0
1175,2170,MySQL,0
1175,2170,HTTP,0
1175,2170,TCP/IP,0
1178,2173,Linux,0
1178,2173,Github,0
1178,2173,Go,0
1178,2173,MySQL,0
1178,2173,HTTP,0
1178,2173,TCP/IP,0
1179,2174,Linux,0
1179,2174,Shell,0
1179,2174,Python,0
1179,2174,Scala,0
1179,2174,RDBMS,0
1179,2174,AWS,0
1179,2174,JavaScript,0
1179,2174,Node.js,0
1182,2178,Git,0
1182,2178,Go,0
1182,2178,MySQL,0
1185,2181,Git,0
1185,2181,Go,0
1185,2181,MySQL,0
1186,2182,Go,0
1186,2182,MySQL,0
1186,2182,AWS,0
1208,2208,Git,0
1208,2208,Go,0
1208,2208,MySQL,0
1211,2211,Git,0
1211,2211,Go,0
1211,2211,MySQL,0
1212,2212,Go,0
1212,2212,MySQL,0
1212,2212,AWS,0
1234,2238,Git,0
1234,2238,Go,0
1234,2238,MySQL,0
1237,2241,Git,0
1237,2241,Go,0
1237,2241,MySQL,0
1238,2242,Go,0
1238,2242,MySQL,0
1238,2242,AWS,0
1255,2261,Github,0
1255,2261,Git,0
1255,2261,PHP,0
1255,2261,Python,0
1255,2261,MySQL,0
1255,2261,AWS,0
1283,2291,Github,0
1283,2291,Git,0
1283,2291,PHP,0
1283,2291,Python,0
1283,2291,MySQL,0
1283,2291,AWS,0
1292,2306,Linux,0
1292,2306,MacOS,0
1292,2306,OOP,0
1292,2306,Jenkins,0
1292,2306,Git,0
1292,2306,Python,0
1292,2306,MySQL,0
1292,2306,PostgreSQL,0
1292,2306,AWS,0
1292,2306,HTML,0
1292,2306,JavaScript,0
1292,2306,CSS,0
1292,2306,Sass,0
1292,2306,ReactJS,0
1299,2319,Linux,0
1299,2319,Shell,0
1299,2319,Github,0
1299,2319,Jenkins,0
1299,2319,C,0
1299,2319,Python,0
1299,2319,Objective-C,0
1299,2319,SWIFT,0
1299,2319,Kotlin,0
1299,2319,MSSQL,0
1299,2319,AWS,0
1299,2319,HTML,0
1299,2319,JavaScript,0
1299,2319,Node.js,0
1299,2319,ReactJS,0
1299,2319,AngularJS,0
1299,2319,Firmware,0
1303,2323,Java,0
1303,2323,Kotlin,0
1303,2323,MySQL,0
1303,2323,JavaScript,0
1303,2323,Node.js,0
1303,2323,ReactNative,0
1303,2323,ReactJS,0
1303,2323,AngularJS,0
1303,2323,VueJS,0
1303,2323,Angular,0
1303,2323,HTTP,0
1310,2336,Linux,0
1310,2336,MacOS,0
1310,2336,OOP,0
1310,2336,Jenkins,0
1310,2336,Git,0
1310,2336,Python,0
1310,2336,MySQL,0
1310,2336,PostgreSQL,0
1310,2336,AWS,0
1310,2336,HTML,0
1310,2336,JavaScript,0
1310,2336,CSS,0
1310,2336,Sass,0
1310,2336,ReactJS,0
1317,2349,Linux,0
1317,2349,Shell,0
1317,2349,Github,0
1317,2349,Jenkins,0
1317,2349,C,0
1317,2349,Python,0
1317,2349,Objective-C,0
1317,2349,SWIFT,0
1317,2349,Kotlin,0
1317,2349,MSSQL,0
1317,2349,AWS,0
1317,2349,HTML,0
1317,2349,JavaScript,0
1317,2349,Node.js,0
1317,2349,ReactJS,0
1317,2349,AngularJS,0
1317,2349,Firmware,0
1321,2353,Java,0
1321,2353,Kotlin,0
1321,2353,MySQL,0
1321,2353,JavaScript,0
1321,2353,Node.js,0
1321,2353,ReactNative,0
1321,2353,ReactJS,0
1321,2353,AngularJS,0
1321,2353,VueJS,0
1321,2353,Angular,0
1321,2353,HTTP,0
1328,2366,Linux,0
1328,2366,MacOS,0
1328,2366,OOP,0
1328,2366,Jenkins,0
1328,2366,Git,0
1328,2366,Python,0
1328,2366,MySQL,0
1328,2366,PostgreSQL,0
1328,2366,AWS,0
1328,2366,HTML,0
1328,2366,JavaScript,0
1328,2366,CSS,0
1328,2366,Sass,0
1328,2366,ReactJS,0
1335,2379,Linux,0
1335,2379,Shell,0
1335,2379,Github,0
1335,2379,Jenkins,0
1335,2379,C,0
1335,2379,Python,0
1335,2379,Objective-C,0
1335,2379,SWIFT,0
1335,2379,Kotlin,0
1335,2379,MSSQL,0
1335,2379,AWS,0
1335,2379,HTML,0
1335,2379,JavaScript,0
1335,2379,Node.js,0
1335,2379,ReactJS,0
1335,2379,AngularJS,0
1335,2379,Firmware,0
1339,2383,Java,0
1339,2383,Kotlin,0
1339,2383,MySQL,0
1339,2383,JavaScript,0
1339,2383,Node.js,0
1339,2383,ReactNative,0
1339,2383,ReactJS,0
1339,2383,AngularJS,0
1339,2383,VueJS,0
1339,2383,Angular,0
1339,2383,HTTP,0
1346,2396,Linux,0
1346,2396,MacOS,0
1346,2396,OOP,0
1346,2396,Jenkins,0
1346,2396,Git,0
1346,2396,Python,0
1346,2396,MySQL,0
1346,2396,PostgreSQL,0
1346,2396,AWS,0
1346,2396,HTML,0
1346,2396,JavaScript,0
1346,2396,CSS,0
1346,2396,Sass,0
1346,2396,ReactJS,0
1353,2409,Linux,0
1353,2409,Shell,0
1353,2409,Github,0
1353,2409,Jenkins,0
1353,2409,C,0
1353,2409,Python,0
1353,2409,Objective-C,0
1353,2409,SWIFT,0
1353,2409,Kotlin,0
1353,2409,MSSQL,0
1353,2409,AWS,0
1353,2409,HTML,0
1353,2409,JavaScript,0
1353,2409,Node.js,0
1353,2409,ReactJS,0
1353,2409,AngularJS,0
1353,2409,Firmware,0
1357,2413,Java,0
1357,2413,Kotlin,0
1357,2413,MySQL,0
1357,2413,JavaScript,0
1357,2413,Node.js,0
1357,2413,ReactNative,0
1357,2413,ReactJS,0
1357,2413,AngularJS,0
1357,2413,VueJS,0
1357,2413,Angular,0
1357,2413,HTTP,0
1364,2426,Linux,0
1364,2426,MacOS,0
1364,2426,OOP,0
1364,2426,Jenkins,0
1364,2426,Git,0
1364,2426,Python,0
1364,2426,MySQL,0
1364,2426,PostgreSQL,0
1364,2426,AWS,0
1364,2426,HTML,0
1364,2426,JavaScript,0
1364,2426,CSS,0
1364,2426,Sass,0
1364,2426,ReactJS,0
1371,2439,Linux,0
1371,2439,Shell,0
1371,2439,Github,0
1371,2439,Jenkins,0
1371,2439,C,0
1371,2439,Python,0
1371,2439,Objective-C,0
1371,2439,SWIFT,0
1371,2439,Kotlin,0
1371,2439,MSSQL,0
1371,2439,AWS,0
1371,2439,HTML,0
1371,2439,JavaScript,0
1371,2439,Node.js,0
1371,2439,ReactJS,0
1371,2439,AngularJS,0
1371,2439,Firmware,0
1375,2443,Java,0
1375,2443,Kotlin,0
1375,2443,MySQL,0
1375,2443,JavaScript,0
1375,2443,Node.js,0
1375,2443,ReactNative,0
1375,2443,ReactJS,0
1375,2443,AngularJS,0
1375,2443,VueJS,0
1375,2443,Angular,0
1375,2443,HTTP,0
1382,2456,Linux,0
1382,2456,MacOS,0
1382,2456,OOP,0
1382,2456,Jenkins,0
1382,2456,Git,0
1382,2456,Python,0
1382,2456,MySQL,0
1382,2456,PostgreSQL,0
1382,2456,AWS,0
1382,2456,HTML,0
1382,2456,JavaScript,0
1382,2456,CSS,0
1382,2456,Sass,0
1382,2456,ReactJS,0
1389,2469,Linux,0
1389,2469,Shell,0
1389,2469,Github,0
1389,2469,Jenkins,0
1389,2469,C,0
1389,2469,Python,0
1389,2469,Objective-C,0
1389,2469,SWIFT,0
1389,2469,Kotlin,0
1389,2469,MSSQL,0
1389,2469,AWS,0
1389,2469,HTML,0
1389,2469,JavaScript,0
1389,2469,Node.js,0
1389,2469,ReactJS,0
1389,2469,AngularJS,0
1389,2469,Firmware,0
1393,2473,Java,0
1393,2473,Kotlin,0
1393,2473,MySQL,0
1393,2473,JavaScript,0
1393,2473,Node.js,0
1393,2473,ReactNative,0
1393,2473,ReactJS,0
1393,2473,AngularJS,0
1393,2473,VueJS,0
1393,2473,Angular,0
1393,2473,HTTP,0
1400,2486,Linux,0
1400,2486,MacOS,0
1400,2486,OOP,0
1400,2486,Jenkins,0
1400,2486,Git,0
1400,2486,Python,0
1400,2486,MySQL,0
1400,2486,PostgreSQL,0
1400,2486,AWS,0
1400,2486,HTML,0
1400,2486,JavaScript,0
1400,2486,CSS,0
1400,2486,Sass,0
1400,2486,ReactJS,0
1407,2499,Linux,0
1407,2499,Shell,0
1407,2499,Github,0
1407,2499,Jenkins,0
1407,2499,C,0
1407,2499,Python,0
1407,2499,Objective-C,0
1407,2499,SWIFT,0
1407,2499,Kotlin,0
1407,2499,MSSQL,0
1407,2499,AWS,0
1407,2499,HTML,0
1407,2499,JavaScript,0
1407,2499,Node.js,0
