,序號,tool,category
6545,9688,Linux,4
6545,9688,MCU,4
6545,9688,C,4
6545,9688,C++,4
6572,9722,Linux,4
6572,9722,MCU,4
6572,9722,C,4
6572,9722,C++,4
6599,9756,Linux,4
6599,9756,MCU,4
6599,9756,C,4
6599,9756,C++,4
6626,9790,Linux,4
6626,9790,MCU,4
6626,9790,C,4
6626,9790,C++,4
6653,9824,Linux,4
6653,9824,MCU,4
6653,9824,C,4
6653,9824,C++,4
6680,9858,Linux,4
6680,9858,MCU,4
6680,9858,C,4
6680,9858,C++,4
6707,9892,Linux,4
6707,9892,MCU,4
6707,9892,C,4
6707,9892,C++,4
6734,9926,Linux,4
6734,9926,MCU,4
6734,9926,C,4
6734,9926,C++,4
6761,9960,Linux,4
6761,9960,MCU,4
6761,9960,C,4
6761,9960,C++,4
6788,9994,Linux,4
6788,9994,MCU,4
6788,9994,C,4
6788,9994,C++,4
6815,10028,Linux,4
6815,10028,MCU,4
6815,10028,C,4
6815,10028,C++,4
6842,10062,Linux,4
6842,10062,MCU,4
6842,10062,C,4
6842,10062,C++,4
6869,10096,Linux,4
6869,10096,MCU,4
6869,10096,C,4
6869,10096,C++,4
6896,10130,Linux,4
6896,10130,MCU,4
6896,10130,C,4
6896,10130,C++,4
6923,10164,Linux,4
6923,10164,MCU,4
6923,10164,C,4
6923,10164,C++,4
6950,10198,Linux,4
6950,10198,MCU,4
6950,10198,C,4
6950,10198,C++,4
6977,10232,Linux,4
6977,10232,MCU,4
6977,10232,C,4
6977,10232,C++,4
7004,10266,Linux,4
7004,10266,MCU,4
7004,10266,C,4
7004,10266,C++,4
7031,10300,Linux,4
7031,10300,MCU,4
7031,10300,C,4
7031,10300,C++,4
7058,10334,Linux,4
7058,10334,MCU,4
7058,10334,C,4
7058,10334,C++,4
7085,10368,Linux,4
7085,10368,MCU,4
7085,10368,C,4
7085,10368,C++,4
7112,10402,Linux,4
7112,10402,MCU,4
7112,10402,C,4
7112,10402,C++,4
7139,10436,Linux,4
7139,10436,MCU,4
7139,10436,C,4
7139,10436,C++,4
7166,10470,Linux,4
7166,10470,MCU,4
7166,10470,C,4
7166,10470,C++,4
7193,10504,Linux,4
7193,10504,MCU,4
7193,10504,C,4
7193,10504,C++,4
7220,10538,Linux,4
7220,10538,MCU,4
7220,10538,C,4
7220,10538,C++,4
7247,10572,Linux,4
7247,10572,MCU,4
7247,10572,C,4
7247,10572,C++,4
7274,10606,Linux,4
7274,10606,MCU,4
7274,10606,C,4
7274,10606,C++,4
7301,10640,Linux,4
7301,10640,MCU,4
7301,10640,C,4
7301,10640,C++,4
7328,10674,Linux,4
7328,10674,MCU,4
7328,10674,C,4
7328,10674,C++,4
7355,10708,Linux,4
7355,10708,MCU,4
7355,10708,C,4
7355,10708,C++,4
7382,10742,Linux,4
7382,10742,MCU,4
7382,10742,C,4
7382,10742,C++,4
7409,10776,Linux,4
7409,10776,MCU,4
7409,10776,C,4
7409,10776,C++,4
7436,10810,Linux,4
7436,10810,MCU,4
7436,10810,C,4
7436,10810,C++,4
7463,10844,Linux,4
7463,10844,MCU,4
7463,10844,C,4
7463,10844,C++,4
7490,10878,Linux,4
7490,10878,MCU,4
7490,10878,C,4
7490,10878,C++,4
7517,10912,Linux,4
7517,10912,MCU,4
7517,10912,C,4
7517,10912,C++,4
7544,10946,Linux,4
7544,10946,MCU,4
7544,10946,C,4
7544,10946,C++,4
7571,10980,Linux,4
7571,10980,MCU,4
7571,10980,C,4
7571,10980,C++,4
7598,11014,Linux,4
7598,11014,MCU,4
7598,11014,C,4
7598,11014,C++,4
7625,11048,Linux,4
7625,11048,MCU,4
7625,11048,C,4
7625,11048,C++,4
7652,11082,Linux,4
7652,11082,MCU,4
7652,11082,C,4
7652,11082,C++,4
7679,11116,Linux,4
7679,11116,MCU,4
7679,11116,C,4
7679,11116,C++,4
7706,11150,Linux,4
7706,11150,MCU,4
7706,11150,C,4
7706,11150,C++,4
7733,11184,Linux,4
7733,11184,MCU,4
7733,11184,C,4
7733,11184,C++,4
7760,11218,Linux,4
7760,11218,MCU,4
7760,11218,C,4
7760,11218,C++,4
7787,11252,Linux,4
7787,11252,MCU,4
7787,11252,C,4
7787,11252,C++,4
7814,11286,Linux,4
7814,11286,MCU,4
7814,11286,C,4
7814,11286,C++,4
7841,11320,Linux,4
7841,11320,MCU,4
7841,11320,C,4
7841,11320,C++,4
7868,11354,Linux,4
7868,11354,MCU,4
7868,11354,C,4
7868,11354,C++,4
7895,11388,Linux,4
7895,11388,MCU,4
7895,11388,C,4
7895,11388,C++,4
7922,11422,Linux,4
7922,11422,MCU,4
7922,11422,C,4
7922,11422,C++,4
7949,11456,Linux,4
7949,11456,MCU,4
7949,11456,C,4
7949,11456,C++,4
7976,11490,Linux,4
7976,11490,MCU,4
7976,11490,C,4
7976,11490,C++,4
8003,11524,Linux,4
8003,11524,MCU,4
8003,11524,C,4
8003,11524,C++,4
8030,11558,Linux,4
8030,11558,MCU,4
8030,11558,C,4
8030,11558,C++,4
8057,11592,Linux,4
8057,11592,MCU,4
8057,11592,C,4
8057,11592,C++,4
8084,11626,Linux,4
8084,11626,MCU,4
8084,11626,C,4
8084,11626,C++,4
8111,11660,Linux,4
8111,11660,MCU,4
8111,11660,C,4
8111,11660,C++,4
8138,11694,Linux,4
8138,11694,MCU,4
8138,11694,C,4
8138,11694,C++,4
8165,11728,Linux,4
8165,11728,MCU,4
8165,11728,C,4
8165,11728,C++,4
8192,11762,Linux,4
8192,11762,MCU,4
8192,11762,C,4
8192,11762,C++,4
8219,11796,Linux,4
8219,11796,MCU,4
8219,11796,C,4
8219,11796,C++,4
8246,11830,Linux,4
8246,11830,MCU,4
8246,11830,C,4
8246,11830,C++,4
8273,11864,Linux,4
8273,11864,MCU,4
8273,11864,C,4
8273,11864,C++,4
8300,11898,Linux,4
8300,11898,MCU,4
8300,11898,C,4
8300,11898,C++,4
8327,11932,Linux,4
8327,11932,MCU,4
8327,11932,C,4
8327,11932,C++,4
8354,11966,Linux,4
8354,11966,MCU,4
8354,11966,C,4
8354,11966,C++,4
8361,11973,C,4
8361,11973,C++,4
8361,11973,ARM,4
8361,11973,Firmware,4
8372,11984,Git,4
8372,11984,C,4
8372,11984,C#,4
8372,11984,C++,4
8377,11989,Linux,4
8377,11989,Shell,4
8377,11989,C,4
8377,11989,C++,4
8377,11989,PHP,4
8377,11989,MySQL,4
8377,11989,Socket,4
8388,12006,C,4
8388,12006,C++,4
8388,12006,ARM,4
8388,12006,Firmware,4
8399,12017,Git,4
8399,12017,C,4
8399,12017,C#,4
8399,12017,C++,4
8404,12022,Linux,4
8404,12022,Shell,4
8404,12022,C,4
8404,12022,C++,4
8404,12022,PHP,4
8404,12022,MySQL,4
8404,12022,Socket,4
8415,12039,C,4
8415,12039,C++,4
8415,12039,ARM,4
8415,12039,Firmware,4
8426,12050,Git,4
8426,12050,C,4
8426,12050,C#,4
8426,12050,C++,4
8431,12055,Linux,4
8431,12055,Shell,4
8431,12055,C,4
8431,12055,C++,4
8431,12055,PHP,4
8431,12055,MySQL,4
8431,12055,Socket,4
8442,12072,C,4
8442,12072,C++,4
8442,12072,ARM,4
8442,12072,Firmware,4
8453,12083,Git,4
8453,12083,C,4
8453,12083,C#,4
8453,12083,C++,4
8458,12088,Linux,4
8458,12088,Shell,4
8458,12088,C,4
8458,12088,C++,4
8458,12088,PHP,4
8458,12088,MySQL,4
8458,12088,Socket,4
8469,12105,C,4
8469,12105,C++,4
8469,12105,ARM,4
8469,12105,Firmware,4
8480,12116,Git,4
8480,12116,C,4
8480,12116,C#,4
8480,12116,C++,4
8485,12121,Linux,4
8485,12121,Shell,4
8485,12121,C,4
8485,12121,C++,4
8485,12121,PHP,4
8485,12121,MySQL,4
8485,12121,Socket,4
8496,12138,C,4
8496,12138,C++,4
8496,12138,ARM,4
8496,12138,Firmware,4
8507,12149,Git,4
8507,12149,C,4
8507,12149,C#,4
8507,12149,C++,4
8512,12154,Linux,4
8512,12154,Shell,4
8512,12154,C,4
8512,12154,C++,4
8512,12154,PHP,4
8512,12154,MySQL,4
8512,12154,Socket,4
8523,12171,C,4
8523,12171,C++,4
8523,12171,ARM,4
8523,12171,Firmware,4
8534,12182,Git,4
8534,12182,C,4
8534,12182,C#,4
8534,12182,C++,4
8539,12187,Linux,4
8539,12187,Shell,4
8539,12187,C,4
8539,12187,C++,4
8539,12187,PHP,4
8539,12187,MySQL,4
8539,12187,Socket,4
8550,12204,C,4
8550,12204,C++,4
8550,12204,ARM,4
8550,12204,Firmware,4
8561,12215,Git,4
8561,12215,C,4
8561,12215,C#,4
8561,12215,C++,4
8566,12220,Linux,4
8566,12220,Shell,4
8566,12220,C,4
8566,12220,C++,4
8566,12220,PHP,4
8566,12220,MySQL,4
8566,12220,Socket,4
8577,12237,C,4
8577,12237,C++,4
8577,12237,ARM,4
8577,12237,Firmware,4
8588,12248,Git,4
8588,12248,C,4
8588,12248,C#,4
8588,12248,C++,4
8593,12253,Linux,4
8593,12253,Shell,4
8593,12253,C,4
8593,12253,C++,4
8593,12253,PHP,4
8593,12253,MySQL,4
8593,12253,Socket,4
8604,12270,C,4
8604,12270,C++,4
8604,12270,ARM,4
8604,12270,Firmware,4
8615,12281,Git,4
8615,12281,C,4
8615,12281,C#,4
8615,12281,C++,4
8620,12286,Linux,4
8620,12286,Shell,4
8620,12286,C,4
8620,12286,C++,4
8620,12286,PHP,4
8620,12286,MySQL,4
8620,12286,Socket,4
8631,12303,C,4
8631,12303,C++,4
8631,12303,ARM,4
8631,12303,Firmware,4
8642,12314,Git,4
8642,12314,C,4
8642,12314,C#,4
8642,12314,C++,4
8647,12319,Linux,4
8647,12319,Shell,4
8647,12319,C,4
8647,12319,C++,4
8647,12319,PHP,4
8647,12319,MySQL,4
8647,12319,Socket,4
8658,12336,C,4
8658,12336,C++,4
8658,12336,ARM,4
8658,12336,Firmware,4
8669,12347,Git,4
8669,12347,C,4
8669,12347,C#,4
8669,12347,C++,4
8674,12352,Linux,4
8674,12352,Shell,4
8674,12352,C,4
8674,12352,C++,4
8674,12352,PHP,4
8674,12352,MySQL,4
8674,12352,Socket,4
8685,12369,C,4
8685,12369,C++,4
8685,12369,ARM,4
8685,12369,Firmware,4
8696,12380,Git,4
8696,12380,C,4
8696,12380,C#,4
8696,12380,C++,4
8701,12385,Linux,4
8701,12385,Shell,4
8701,12385,C,4
8701,12385,C++,4
8701,12385,PHP,4
8701,12385,MySQL,4
8701,12385,Socket,4
8712,12402,C,4
8712,12402,C++,4
8712,12402,ARM,4
8712,12402,Firmware,4
8723,12413,Git,4
8723,12413,C,4
8723,12413,C#,4
8723,12413,C++,4
8728,12418,Linux,4
8728,12418,Shell,4
8728,12418,C,4
8728,12418,C++,4
8728,12418,PHP,4
8728,12418,MySQL,4
8728,12418,Socket,4
8739,12435,C,4
8739,12435,C++,4
8739,12435,ARM,4
8739,12435,Firmware,4
8750,12446,Git,4
8750,12446,C,4
8750,12446,C#,4
8750,12446,C++,4
8755,12451,Linux,4
8755,12451,Shell,4
8755,12451,C,4
8755,12451,C++,4
8755,12451,PHP,4
8755,12451,MySQL,4
8755,12451,Socket,4
8766,12468,C,4
8766,12468,C++,4
8766,12468,ARM,4
8766,12468,Firmware,4
8777,12479,Git,4
8777,12479,C,4
8777,12479,C#,4
8777,12479,C++,4
8782,12484,Linux,4
8782,12484,Shell,4
8782,12484,C,4
8782,12484,C++,4
8782,12484,PHP,4
8782,12484,MySQL,4
8782,12484,Socket,4
8793,12501,C,4
8793,12501,C++,4
8793,12501,ARM,4
8793,12501,Firmware,4
8804,12512,Git,4
8804,12512,C,4
8804,12512,C#,4
8804,12512,C++,4
8809,12517,Linux,4
8809,12517,Shell,4
8809,12517,C,4
8809,12517,C++,4
8809,12517,PHP,4
8809,12517,MySQL,4
8809,12517,Socket,4
8820,12534,C,4
8820,12534,C++,4
8820,12534,ARM,4
8820,12534,Firmware,4
8831,12545,Git,4
8831,12545,C,4
8831,12545,C#,4
8831,12545,C++,4
8836,12550,Linux,4
8836,12550,Shell,4
8836,12550,C,4
8836,12550,C++,4
8836,12550,PHP,4
8836,12550,MySQL,4
8836,12550,Socket,4
8847,12567,C,4
8847,12567,C++,4
8847,12567,ARM,4
8847,12567,Firmware,4
8858,12578,Git,4
8858,12578,C,4
8858,12578,C#,4
8858,12578,C++,4
8863,12583,Linux,4
8863,12583,Shell,4
8863,12583,C,4
8863,12583,C++,4
8863,12583,PHP,4
8863,12583,MySQL,4
8863,12583,Socket,4
8874,12600,C,4
8874,12600,C++,4
8874,12600,ARM,4
8874,12600,Firmware,4
8885,12611,Git,4
8885,12611,C,4
8885,12611,C#,4
8885,12611,C++,4
8890,12616,C,4
8890,12616,C++,4
8892,12618,C#,4
8892,12618,C++,4
8892,12618,Python,4
8892,12618,JavaScript,4
8894,12620,Linux,4
8894,12620,C,4
8894,12620,C++,4
8896,12625,Linux,4
8896,12625,MacOS,4
8896,12625,Shell,4
8896,12625,Github,4
8896,12625,Git,4
8896,12625,C,4
8896,12625,C++,4
8896,12625,CSS,4
8896,12625,Security,4
8897,12626,Linux,4
8897,12626,MCU,4
8897,12626,SDLC,4
8897,12626,UML,4
8897,12626,Fortify,4
8897,12626,C,4
8897,12626,Security,4
8897,12626,ARM,4
8897,12626,USB技術,4
8898,12627,Linux,4
8898,12627,MCU,4
8898,12627,SDLC,4
8898,12627,UML,4
8898,12627,Fortify,4
8898,12627,C,4
8898,12627,Security,4
8898,12627,ARM,4
8898,12627,USB技術,4
8900,12629,C#,4
8900,12629,C++,4
8900,12629,Python,4
8900,12629,JavaScript,4
8900,12629,Unity3D,4
8913,12646,C,4
8913,12646,C++,4
8915,12648,C#,4
8915,12648,C++,4
8915,12648,Python,4
8915,12648,JavaScript,4
8917,12651,C#,4
8917,12651,C++,4
8917,12651,Python,4
8920,12654,Linux,4
8920,12654,Android,4
8920,12654,C++,4
8927,12663,C,4
8927,12663,C++,4
8931,12667,Linux,4
8931,12667,ASP.NET,4
8931,12667,C,4
8931,12667,C#,4
8931,12667,Java,4
8931,12667,JavaScript,4
8932,12668,C,4
8932,12668,C++,4
8932,12668,Java,4
8932,12668,Python,4
8935,12672,Linux,4
8935,12672,iOS,4
8935,12672,C,4
8935,12672,C++,4
8935,12672,Python,4
8935,12672,Objective-C,4
8935,12672,SWIFT,4
8935,12672,JavaScript,4
8940,12678,C,4
8940,12678,C++,4
8940,12678,Python,4
8940,12678,R,4
8942,12681,C#,4
8942,12681,C++,4
8942,12681,Python,4
8945,12684,Linux,4
8945,12684,Android,4
8945,12684,C++,4
8952,12693,C,4
8952,12693,C++,4
8956,12697,Linux,4
8956,12697,ASP.NET,4
8956,12697,C,4
8956,12697,C#,4
8956,12697,Java,4
8956,12697,JavaScript,4
8957,12698,C,4
8957,12698,C++,4
8957,12698,Java,4
8957,12698,Python,4
8960,12702,Linux,4
8960,12702,iOS,4
8960,12702,C,4
8960,12702,C++,4
8960,12702,Python,4
8960,12702,Objective-C,4
8960,12702,SWIFT,4
8960,12702,JavaScript,4
8965,12708,C,4
8965,12708,C++,4
8965,12708,Python,4
8965,12708,R,4
8967,12711,C#,4
8967,12711,C++,4
8967,12711,Python,4
8970,12714,Linux,4
8970,12714,Android,4
8970,12714,C++,4
8977,12723,C,4
8977,12723,C++,4
8981,12727,Linux,4
8981,12727,ASP.NET,4
8981,12727,C,4
8981,12727,C#,4
8981,12727,Java,4
8981,12727,JavaScript,4
8982,12728,C,4
8982,12728,C++,4
8982,12728,Java,4
8982,12728,Python,4
8985,12732,Linux,4
8985,12732,iOS,4
8985,12732,C,4
8985,12732,C++,4
8985,12732,Python,4
8985,12732,Objective-C,4
8985,12732,SWIFT,4
8985,12732,JavaScript,4
8990,12738,C,4
8990,12738,C++,4
8990,12738,Python,4
8990,12738,R,4
8992,12741,C#,4
8992,12741,C++,4
8992,12741,Python,4
8995,12744,Linux,4
8995,12744,Android,4
8995,12744,C++,4
9002,12753,C,4
9002,12753,C++,4
9006,12757,Linux,4
9006,12757,ASP.NET,4
9006,12757,C,4
9006,12757,C#,4
9006,12757,Java,4
9006,12757,JavaScript,4
9007,12758,C,4
9007,12758,C++,4
9007,12758,Java,4
9007,12758,Python,4
9010,12762,Linux,4
9010,12762,iOS,4
9010,12762,C,4
9010,12762,C++,4
9010,12762,Python,4
9010,12762,Objective-C,4
9010,12762,SWIFT,4
9010,12762,JavaScript,4
9015,12768,C,4
9015,12768,C++,4
9015,12768,Python,4
9015,12768,R,4
9017,12771,C#,4
9017,12771,C++,4
9017,12771,Python,4
9020,12774,Linux,4
9020,12774,Android,4
9020,12774,C++,4
9027,12783,C,4
9027,12783,C++,4
9031,12787,Linux,4
9031,12787,ASP.NET,4
9031,12787,C,4
9031,12787,C#,4
9031,12787,Java,4
9031,12787,JavaScript,4
9032,12788,C,4
9032,12788,C++,4
9032,12788,Java,4
9032,12788,Python,4
9035,12792,Linux,4
9035,12792,iOS,4
9035,12792,C,4
9035,12792,C++,4
9035,12792,Python,4
9035,12792,Objective-C,4
9035,12792,SWIFT,4
9035,12792,JavaScript,4
9040,12798,C,4
9040,12798,C++,4
9040,12798,Python,4
9040,12798,R,4
9042,12801,C#,4
9042,12801,C++,4
9042,12801,Python,4
9045,12804,Linux,4
9045,12804,Android,4
9045,12804,C++,4
9052,12813,C,4
9052,12813,C++,4
9056,12817,Linux,4
9056,12817,ASP.NET,4
9056,12817,C,4
9056,12817,C#,4
9056,12817,Java,4
9056,12817,JavaScript,4
9057,12818,C,4
9057,12818,C++,4
9057,12818,Java,4
9057,12818,Python,4
9060,12822,Linux,4
9060,12822,iOS,4
9060,12822,C,4
9060,12822,C++,4
9060,12822,Python,4
9060,12822,Objective-C,4
9060,12822,SWIFT,4
9060,12822,JavaScript,4
9065,12828,C,4
9065,12828,C++,4
9065,12828,Python,4
9065,12828,R,4
9067,12831,C#,4
9067,12831,C++,4
9067,12831,Python,4
9070,12834,Linux,4
9070,12834,Android,4
9070,12834,C++,4
9077,12843,C,4
9077,12843,C++,4
9081,12847,Linux,4
9081,12847,ASP.NET,4
9081,12847,C,4
9081,12847,C#,4
9081,12847,Java,4
9081,12847,JavaScript,4
9082,12848,C,4
9082,12848,C++,4
9082,12848,Java,4
9082,12848,Python,4
9085,12852,Linux,4
9085,12852,iOS,4
9085,12852,C,4
9085,12852,C++,4
9085,12852,Python,4
9085,12852,Objective-C,4
9085,12852,SWIFT,4
9085,12852,JavaScript,4
9090,12858,C,4
9090,12858,C++,4
9090,12858,Python,4
9090,12858,R,4
9092,12861,C#,4
9092,12861,C++,4
9092,12861,Python,4
9095,12864,Linux,4
9095,12864,Android,4
9095,12864,C++,4
9102,12873,C,4
9102,12873,C++,4
9106,12877,Linux,4
9106,12877,ASP.NET,4
9106,12877,C,4
9106,12877,C#,4
9106,12877,Java,4
9106,12877,JavaScript,4
9107,12878,C,4
9107,12878,C++,4
9107,12878,Java,4
9107,12878,Python,4
9110,12882,Linux,4
9110,12882,iOS,4
9110,12882,C,4
9110,12882,C++,4
9110,12882,Python,4
9110,12882,Objective-C,4
9110,12882,SWIFT,4
9110,12882,JavaScript,4
9115,12888,C,4
9115,12888,C++,4
9115,12888,Python,4
9115,12888,R,4
9117,12891,C#,4
9117,12891,C++,4
9117,12891,Python,4
9120,12894,Linux,4
9120,12894,Android,4
9120,12894,C++,4
9127,12903,C,4
9127,12903,C++,4
9131,12907,Linux,4
9131,12907,ASP.NET,4
9131,12907,C,4
9131,12907,C#,4
9131,12907,Java,4
9131,12907,JavaScript,4
9132,12908,C,4
9132,12908,C++,4
9132,12908,Java,4
9132,12908,Python,4
9135,12912,Linux,4
9135,12912,iOS,4
9135,12912,C,4
9135,12912,C++,4
9135,12912,Python,4
9135,12912,Objective-C,4
9135,12912,SWIFT,4
9135,12912,JavaScript,4
9140,12918,C,4
9140,12918,C++,4
9140,12918,Python,4
9140,12918,R,4
9142,12921,C#,4
9142,12921,C++,4
9142,12921,Python,4
9145,12924,Linux,4
9145,12924,Android,4
9145,12924,C++,4
9152,12933,C,4
9152,12933,C++,4
9156,12937,Linux,4
9156,12937,ASP.NET,4
9156,12937,C,4
9156,12937,C#,4
9156,12937,Java,4
9156,12937,JavaScript,4
9157,12938,C,4
9157,12938,C++,4
9157,12938,Java,4
9157,12938,Python,4
9160,12942,Linux,4
9160,12942,iOS,4
9160,12942,C,4
9160,12942,C++,4
9160,12942,Python,4
9160,12942,Objective-C,4
9160,12942,SWIFT,4
9160,12942,JavaScript,4
9165,12948,C,4
9165,12948,C++,4
9165,12948,Python,4
9165,12948,R,4
9167,12951,C#,4
9167,12951,C++,4
9167,12951,Python,4
9170,12954,Linux,4
9170,12954,Android,4
9170,12954,C++,4
9177,12963,C,4
9177,12963,C++,4
9181,12967,Linux,4
9181,12967,ASP.NET,4
9181,12967,C,4
9181,12967,C#,4
9181,12967,Java,4
9181,12967,JavaScript,4
9182,12968,C,4
9182,12968,C++,4
9182,12968,Java,4
9182,12968,Python,4
9185,12972,Linux,4
9185,12972,iOS,4
9185,12972,C,4
9185,12972,C++,4
9185,12972,Python,4
9185,12972,Objective-C,4
9185,12972,SWIFT,4
9185,12972,JavaScript,4
9190,12978,C,4
9190,12978,C++,4
9190,12978,Python,4
9190,12978,R,4
9192,12981,C#,4
9192,12981,C++,4
9192,12981,Python,4
9195,12984,Linux,4
9195,12984,Android,4
9195,12984,C++,4
9205,12996,C,4
9205,12996,C++,4
9208,13001,Linux,4
9208,13001,C,4
9208,13001,C++,4
9208,13001,Python,4
9209,13003,C,4
9209,13003,C++,4
9209,13003,Python,4
9211,13007,C,4
9211,13007,C++,4
9211,13007,Python,4
9213,13009,Linux,4
9213,13009,Shell,4
9213,13009,Git,4
9213,13009,C,4
9213,13009,C#,4
9213,13009,Python,4
9213,13009,MSSQL,4
9216,13013,Linux,4
9216,13013,C,4
9216,13013,C++,4
9216,13013,Python,4
9218,13016,Linux,4
9218,13016,C,4
9218,13016,C++,4
9226,13026,C,4
9226,13026,C++,4
9229,13031,Linux,4
9229,13031,C,4
9229,13031,C++,4
9229,13031,Python,4
9230,13033,C,4
9230,13033,C++,4
9230,13033,Python,4
9232,13037,C,4
9232,13037,C++,4
9232,13037,Python,4
9234,13039,Linux,4
9234,13039,Shell,4
9234,13039,Git,4
9234,13039,C,4
9234,13039,C#,4
9234,13039,Python,4
9234,13039,MSSQL,4
9237,13043,Linux,4
9237,13043,C,4
9237,13043,C++,4
9237,13043,Python,4
9239,13046,Linux,4
9239,13046,C,4
9239,13046,C++,4
9247,13056,C,4
9247,13056,C++,4
9250,13061,Linux,4
9250,13061,C,4
9250,13061,C++,4
9250,13061,Python,4
9251,13063,C,4
9251,13063,C++,4
9251,13063,Python,4
9253,13067,C,4
9253,13067,C++,4
9253,13067,Python,4
9255,13069,Linux,4
9255,13069,Shell,4
9255,13069,Git,4
9255,13069,C,4
9255,13069,C#,4
9255,13069,Python,4
9255,13069,MSSQL,4
9258,13073,Linux,4
9258,13073,C,4
9258,13073,C++,4
9258,13073,Python,4
9260,13076,Linux,4
9260,13076,C,4
9260,13076,C++,4
9268,13086,C,4
9268,13086,C++,4
9271,13091,Linux,4
9271,13091,C,4
9271,13091,C++,4
9271,13091,Python,4
9272,13093,C,4
9272,13093,C++,4
9272,13093,Python,4
9274,13097,C,4
9274,13097,C++,4
9274,13097,Python,4
9276,13099,Linux,4
9276,13099,Shell,4
9276,13099,Git,4
9276,13099,C,4
9276,13099,C#,4
9276,13099,Python,4
9276,13099,MSSQL,4
9279,13103,Linux,4
9279,13103,C,4
9279,13103,C++,4
9279,13103,Python,4
9281,13106,Linux,4
9281,13106,C,4
9281,13106,C++,4
9289,13116,C,4
9289,13116,C++,4
9292,13121,Linux,4
9292,13121,C,4
9292,13121,C++,4
9292,13121,Python,4
9293,13123,C,4
9293,13123,C++,4
9293,13123,Python,4
9295,13127,C,4
9295,13127,C++,4
9295,13127,Python,4
9297,13129,Linux,4
9297,13129,Shell,4
9297,13129,Git,4
9297,13129,C,4
9297,13129,C#,4
9297,13129,Python,4
9297,13129,MSSQL,4
9300,13133,Linux,4
9300,13133,C,4
9300,13133,C++,4
9300,13133,Python,4
9302,13136,Linux,4
9302,13136,C,4
9302,13136,C++,4
9310,13146,C,4
9310,13146,C++,4
9313,13151,Linux,4
9313,13151,C,4
9313,13151,C++,4
9313,13151,Python,4
9314,13153,C,4
9314,13153,C++,4
9314,13153,Python,4
9316,13157,C,4
9316,13157,C++,4
9316,13157,Python,4
9318,13159,Linux,4
9318,13159,Shell,4
9318,13159,Git,4
9318,13159,C,4
9318,13159,C#,4
9318,13159,Python,4
9318,13159,MSSQL,4
9321,13163,Linux,4
9321,13163,C,4
9321,13163,C++,4
9321,13163,Python,4
9323,13166,Linux,4
9323,13166,C,4
9323,13166,C++,4
9331,13176,C,4
9331,13176,C++,4
9334,13181,Linux,4
9334,13181,C,4
9334,13181,C++,4
9334,13181,Python,4
9335,13183,C,4
9335,13183,C++,4
9335,13183,Python,4
9337,13187,C,4
9337,13187,C++,4
9337,13187,Python,4
9339,13189,Linux,4
9339,13189,Shell,4
9339,13189,Git,4
9339,13189,C,4
9339,13189,C#,4
9339,13189,Python,4
9339,13189,MSSQL,4
9342,13193,Linux,4
9342,13193,C,4
9342,13193,C++,4
9342,13193,Python,4
9344,13196,Linux,4
9344,13196,C,4
9344,13196,C++,4
9352,13206,C,4
9352,13206,C++,4
9355,13211,Linux,4
9355,13211,C,4
9355,13211,C++,4
9355,13211,Python,4
9356,13213,C,4
9356,13213,C++,4
9356,13213,Python,4
9358,13217,C,4
9358,13217,C++,4
9358,13217,Python,4
9360,13219,Linux,4
9360,13219,Shell,4
9360,13219,Git,4
9360,13219,C,4
9360,13219,C#,4
9360,13219,Python,4
9360,13219,MSSQL,4
9363,13223,Linux,4
9363,13223,C,4
9363,13223,C++,4
9363,13223,Python,4
9365,13226,Linux,4
9365,13226,C,4
9365,13226,C++,4
9373,13236,C,4
9373,13236,C++,4
9376,13241,Linux,4
9376,13241,C,4
9376,13241,C++,4
9376,13241,Python,4
9377,13243,C,4
9377,13243,C++,4
9377,13243,Python,4
9379,13247,C,4
9379,13247,C++,4
9379,13247,Python,4
9381,13249,Linux,4
9381,13249,Shell,4
9381,13249,Git,4
9381,13249,C,4
9381,13249,C#,4
9381,13249,Python,4
9381,13249,MSSQL,4
9384,13253,Linux,4
9384,13253,C,4
9384,13253,C++,4
9384,13253,Python,4
9386,13256,Linux,4
9386,13256,C,4
9386,13256,C++,4
9394,13266,C,4
9394,13266,C++,4
9397,13271,Linux,4
9397,13271,C,4
9397,13271,C++,4
9397,13271,Python,4
9398,13273,C,4
9398,13273,C++,4
9398,13273,Python,4
9400,13277,C,4
9400,13277,C++,4
9400,13277,Python,4
9402,13279,Linux,4
9402,13279,Shell,4
9402,13279,Git,4
9402,13279,C,4
9402,13279,C#,4
9402,13279,Python,4
9402,13279,MSSQL,4
9405,13283,Linux,4
9405,13283,C,4
9405,13283,C++,4
9405,13283,Python,4
9407,13286,Linux,4
9407,13286,C,4
9407,13286,C++,4
9415,13296,C,4
9415,13296,C++,4
9418,13301,Linux,4
9418,13301,C,4
9418,13301,C++,4
9418,13301,Python,4
9419,13303,C,4
9419,13303,C++,4
9419,13303,Python,4
9421,13307,C,4
9421,13307,C++,4
9421,13307,Python,4
9423,13309,Linux,4
9423,13309,Shell,4
9423,13309,Git,4
9423,13309,C,4
9423,13309,C#,4
9423,13309,Python,4
9423,13309,MSSQL,4
9426,13313,Linux,4
9426,13313,C,4
9426,13313,C++,4
9426,13313,Python,4
9428,13316,Linux,4
9428,13316,C,4
9428,13316,C++,4
9436,13326,C,4
9436,13326,C++,4
9439,13331,Linux,4
