,序號,tool,category
7170,10474,"['ASP.NET', 'PHP', 'JavaScript', 'jQuery']",1
7171,10475,"['Git', 'Python', 'AWS']",0
7172,10476,"['Java', 'Spring', 'MySQL', 'J2EE', 'VueJS']",0
7173,10477,['ASP.NET'],3
7174,10478,"['ASP.NET', 'C#', 'VisualStudio.net', 'WinForm', 'MSSQL', 'HTML', 'JavaScript', 'XML', 'jQuery']",1
7175,10479,"['ASP.NET', 'C#']",3
7176,10480,"['JavaScript', 'CSS', 'ReactJS']",1
7177,10481,"['Git', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'ReactNative', 'ReactJS']",1
7178,10482,"['iOS', 'Objective-C', 'SWIFT']",3
7179,10483,"['MSSQL', 'PL/SQL']",3
7180,10484,"['Android', 'iOS', 'C++', 'Java', 'Objective-C', 'SWIFT', 'Kotlin']",3
7181,10485,"['Servlets', 'ASP.NET', 'C++.Net', 'Java', 'JSP', 'Spring', 'MSSQL', 'Tomcat', 'HTML', 'JavaScript', 'XML', 'CSS']",1
7182,10488,"['Java', 'PHP', 'Python', 'Go', 'MySQL', 'Django']",0
7183,10489,"['Linux', 'ASP.NET', 'C#', 'Java', 'HTML', 'JavaScript']",1
7184,10490,"['ASP.NET', 'VisualC#', 'jQuery']",3
7185,10492,"['C#', 'Oracle', 'HTML', 'Angular']",3
7186,10493,"['Linux', 'PHP', 'Python', 'MySQL']",0
7187,10494,"['ASP.NET', 'C#', 'HTML', 'JavaScript', 'jQuery']",1
7188,10496,"['Git', 'HTML', 'JavaScript', 'CSS', 'VueJS']",1
7189,10498,"['ASP.NET', 'C#', 'VisualStudio', 'MSSQL', 'Oracle']",3
7190,10499,"['Android', 'Kotlin']",3
7191,10500,['C#'],3
7192,10502,"['Linux', 'Java', 'MSSQL']",3
7193,10504,"['Linux', 'MCU', 'C', 'C++']",4
7194,10505,"['Linux', 'Android', 'iOS']",3
7195,10506,"['AJAX', 'ASP.NET', 'C#', 'VisualC#', 'VisualStudio', 'MSSQL', 'Oracle', 'HTML', 'JavaScript', 'XML', 'jQuery', 'CSS']",1
7196,10507,"['Android', 'Git', 'Java', 'Kotlin']",3
7197,10508,"['ASP.NET', 'PHP', 'JavaScript', 'jQuery']",1
7198,10509,"['Git', 'Python', 'AWS']",0
7199,10510,"['Java', 'Spring', 'MySQL', 'J2EE', 'VueJS']",0
7200,10511,['ASP.NET'],3
7201,10512,"['ASP.NET', 'C#', 'VisualStudio.net', 'WinForm', 'MSSQL', 'HTML', 'JavaScript', 'XML', 'jQuery']",1
7202,10513,"['ASP.NET', 'C#']",3
7203,10514,"['JavaScript', 'CSS', 'ReactJS']",1
7204,10515,"['Git', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'ReactNative', 'ReactJS']",1
7205,10516,"['iOS', 'Objective-C', 'SWIFT']",3
7206,10517,"['MSSQL', 'PL/SQL']",3
7207,10518,"['Android', 'iOS', 'C++', 'Java', 'Objective-C', 'SWIFT', 'Kotlin']",3
7208,10519,"['Servlets', 'ASP.NET', 'C++.Net', 'Java', 'JSP', 'Spring', 'MSSQL', 'Tomcat', 'HTML', 'JavaScript', 'XML', 'CSS']",1
7209,10522,"['Java', 'PHP', 'Python', 'Go', 'MySQL', 'Django']",0
7210,10523,"['Linux', 'ASP.NET', 'C#', 'Java', 'HTML', 'JavaScript']",1
7211,10524,"['ASP.NET', 'VisualC#', 'jQuery']",3
7212,10526,"['C#', 'Oracle', 'HTML', 'Angular']",3
7213,10527,"['Linux', 'PHP', 'Python', 'MySQL']",0
7214,10528,"['ASP.NET', 'C#', 'HTML', 'JavaScript', 'jQuery']",1
7215,10530,"['Git', 'HTML', 'JavaScript', 'CSS', 'VueJS']",1
7216,10532,"['ASP.NET', 'C#', 'VisualStudio', 'MSSQL', 'Oracle']",3
7217,10533,"['Android', 'Kotlin']",3
7218,10534,['C#'],3
7219,10536,"['Linux', 'Java', 'MSSQL']",3
7220,10538,"['Linux', 'MCU', 'C', 'C++']",4
7221,10539,"['Linux', 'Android', 'iOS']",3
7222,10540,"['AJAX', 'ASP.NET', 'C#', 'VisualC#', 'VisualStudio', 'MSSQL', 'Oracle', 'HTML', 'JavaScript', 'XML', 'jQuery', 'CSS']",1
7223,10541,"['Android', 'Git', 'Java', 'Kotlin']",3
7224,10542,"['ASP.NET', 'PHP', 'JavaScript', 'jQuery']",1
7225,10543,"['Git', 'Python', 'AWS']",0
7226,10544,"['Java', 'Spring', 'MySQL', 'J2EE', 'VueJS']",0
7227,10545,['ASP.NET'],3
7228,10546,"['ASP.NET', 'C#', 'VisualStudio.net', 'WinForm', 'MSSQL', 'HTML', 'JavaScript', 'XML', 'jQuery']",1
7229,10547,"['ASP.NET', 'C#']",3
7230,10548,"['JavaScript', 'CSS', 'ReactJS']",1
7231,10549,"['Git', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'ReactNative', 'ReactJS']",1
7232,10550,"['iOS', 'Objective-C', 'SWIFT']",3
7233,10551,"['MSSQL', 'PL/SQL']",3
7234,10552,"['Android', 'iOS', 'C++', 'Java', 'Objective-C', 'SWIFT', 'Kotlin']",3
7235,10553,"['Servlets', 'ASP.NET', 'C++.Net', 'Java', 'JSP', 'Spring', 'MSSQL', 'Tomcat', 'HTML', 'JavaScript', 'XML', 'CSS']",1
7236,10556,"['Java', 'PHP', 'Python', 'Go', 'MySQL', 'Django']",0
7237,10557,"['Linux', 'ASP.NET', 'C#', 'Java', 'HTML', 'JavaScript']",1
7238,10558,"['ASP.NET', 'VisualC#', 'jQuery']",3
7239,10560,"['C#', 'Oracle', 'HTML', 'Angular']",3
7240,10561,"['Linux', 'PHP', 'Python', 'MySQL']",0
7241,10562,"['ASP.NET', 'C#', 'HTML', 'JavaScript', 'jQuery']",1
7242,10564,"['Git', 'HTML', 'JavaScript', 'CSS', 'VueJS']",1
7243,10566,"['ASP.NET', 'C#', 'VisualStudio', 'MSSQL', 'Oracle']",3
7244,10567,"['Android', 'Kotlin']",3
7245,10568,['C#'],3
7246,10570,"['Linux', 'Java', 'MSSQL']",3
7247,10572,"['Linux', 'MCU', 'C', 'C++']",4
7248,10573,"['Linux', 'Android', 'iOS']",3
7249,10574,"['AJAX', 'ASP.NET', 'C#', 'VisualC#', 'VisualStudio', 'MSSQL', 'Oracle', 'HTML', 'JavaScript', 'XML', 'jQuery', 'CSS']",1
7250,10575,"['Android', 'Git', 'Java', 'Kotlin']",3
7251,10576,"['ASP.NET', 'PHP', 'JavaScript', 'jQuery']",1
7252,10577,"['Git', 'Python', 'AWS']",0
7253,10578,"['Java', 'Spring', 'MySQL', 'J2EE', 'VueJS']",0
7254,10579,['ASP.NET'],3
7255,10580,"['ASP.NET', 'C#', 'VisualStudio.net', 'WinForm', 'MSSQL', 'HTML', 'JavaScript', 'XML', 'jQuery']",1
7256,10581,"['ASP.NET', 'C#']",3
7257,10582,"['JavaScript', 'CSS', 'ReactJS']",1
7258,10583,"['Git', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'ReactNative', 'ReactJS']",1
7259,10584,"['iOS', 'Objective-C', 'SWIFT']",3
7260,10585,"['MSSQL', 'PL/SQL']",3
7261,10586,"['Android', 'iOS', 'C++', 'Java', 'Objective-C', 'SWIFT', 'Kotlin']",3
7262,10587,"['Servlets', 'ASP.NET', 'C++.Net', 'Java', 'JSP', 'Spring', 'MSSQL', 'Tomcat', 'HTML', 'JavaScript', 'XML', 'CSS']",1
7263,10590,"['Java', 'PHP', 'Python', 'Go', 'MySQL', 'Django']",0
7264,10591,"['Linux', 'ASP.NET', 'C#', 'Java', 'HTML', 'JavaScript']",1
7265,10592,"['ASP.NET', 'VisualC#', 'jQuery']",3
7266,10594,"['C#', 'Oracle', 'HTML', 'Angular']",3
7267,10595,"['Linux', 'PHP', 'Python', 'MySQL']",0
7268,10596,"['ASP.NET', 'C#', 'HTML', 'JavaScript', 'jQuery']",1
7269,10598,"['Git', 'HTML', 'JavaScript', 'CSS', 'VueJS']",1
7270,10600,"['ASP.NET', 'C#', 'VisualStudio', 'MSSQL', 'Oracle']",3
7271,10601,"['Android', 'Kotlin']",3
7272,10602,['C#'],3
7273,10604,"['Linux', 'Java', 'MSSQL']",3
7274,10606,"['Linux', 'MCU', 'C', 'C++']",4
7275,10607,"['Linux', 'Android', 'iOS']",3
7276,10608,"['AJAX', 'ASP.NET', 'C#', 'VisualC#', 'VisualStudio', 'MSSQL', 'Oracle', 'HTML', 'JavaScript', 'XML', 'jQuery', 'CSS']",1
7277,10609,"['Android', 'Git', 'Java', 'Kotlin']",3
7278,10610,"['ASP.NET', 'PHP', 'JavaScript', 'jQuery']",1
7279,10611,"['Git', 'Python', 'AWS']",0
7280,10612,"['Java', 'Spring', 'MySQL', 'J2EE', 'VueJS']",0
7281,10613,['ASP.NET'],3
7282,10614,"['ASP.NET', 'C#', 'VisualStudio.net', 'WinForm', 'MSSQL', 'HTML', 'JavaScript', 'XML', 'jQuery']",1
7283,10615,"['ASP.NET', 'C#']",3
7284,10616,"['JavaScript', 'CSS', 'ReactJS']",1
7285,10617,"['Git', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'ReactNative', 'ReactJS']",1
7286,10618,"['iOS', 'Objective-C', 'SWIFT']",3
7287,10619,"['MSSQL', 'PL/SQL']",3
7288,10620,"['Android', 'iOS', 'C++', 'Java', 'Objective-C', 'SWIFT', 'Kotlin']",3
7289,10621,"['Servlets', 'ASP.NET', 'C++.Net', 'Java', 'JSP', 'Spring', 'MSSQL', 'Tomcat', 'HTML', 'JavaScript', 'XML', 'CSS']",1
7290,10624,"['Java', 'PHP', 'Python', 'Go', 'MySQL', 'Django']",0
7291,10625,"['Linux', 'ASP.NET', 'C#', 'Java', 'HTML', 'JavaScript']",1
7292,10626,"['ASP.NET', 'VisualC#', 'jQuery']",3
7293,10628,"['C#', 'Oracle', 'HTML', 'Angular']",3
7294,10629,"['Linux', 'PHP', 'Python', 'MySQL']",0
7295,10630,"['ASP.NET', 'C#', 'HTML', 'JavaScript', 'jQuery']",1
7296,10632,"['Git', 'HTML', 'JavaScript', 'CSS', 'VueJS']",1
7297,10634,"['ASP.NET', 'C#', 'VisualStudio', 'MSSQL', 'Oracle']",3
7298,10635,"['Android', 'Kotlin']",3
7299,10636,['C#'],3
7300,10638,"['Linux', 'Java', 'MSSQL']",3
7301,10640,"['Linux', 'MCU', 'C', 'C++']",4
7302,10641,"['Linux', 'Android', 'iOS']",3
7303,10642,"['AJAX', 'ASP.NET', 'C#', 'VisualC#', 'VisualStudio', 'MSSQL', 'Oracle', 'HTML', 'JavaScript', 'XML', 'jQuery', 'CSS']",1
7304,10643,"['Android', 'Git', 'Java', 'Kotlin']",3
7305,10644,"['ASP.NET', 'PHP', 'JavaScript', 'jQuery']",1
7306,10645,"['Git', 'Python', 'AWS']",0
7307,10646,"['Java', 'Spring', 'MySQL', 'J2EE', 'VueJS']",0
7308,10647,['ASP.NET'],3
7309,10648,"['ASP.NET', 'C#', 'VisualStudio.net', 'WinForm', 'MSSQL', 'HTML', 'JavaScript', 'XML', 'jQuery']",1
7310,10649,"['ASP.NET', 'C#']",3
7311,10650,"['JavaScript', 'CSS', 'ReactJS']",1
7312,10651,"['Git', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'ReactNative', 'ReactJS']",1
7313,10652,"['iOS', 'Objective-C', 'SWIFT']",3
7314,10653,"['MSSQL', 'PL/SQL']",3
7315,10654,"['Android', 'iOS', 'C++', 'Java', 'Objective-C', 'SWIFT', 'Kotlin']",3
7316,10655,"['Servlets', 'ASP.NET', 'C++.Net', 'Java', 'JSP', 'Spring', 'MSSQL', 'Tomcat', 'HTML', 'JavaScript', 'XML', 'CSS']",1
7317,10658,"['Java', 'PHP', 'Python', 'Go', 'MySQL', 'Django']",0
7318,10659,"['Linux', 'ASP.NET', 'C#', 'Java', 'HTML', 'JavaScript']",1
7319,10660,"['ASP.NET', 'VisualC#', 'jQuery']",3
7320,10662,"['C#', 'Oracle', 'HTML', 'Angular']",3
7321,10663,"['Linux', 'PHP', 'Python', 'MySQL']",0
7322,10664,"['ASP.NET', 'C#', 'HTML', 'JavaScript', 'jQuery']",1
7323,10666,"['Git', 'HTML', 'JavaScript', 'CSS', 'VueJS']",1
7324,10668,"['ASP.NET', 'C#', 'VisualStudio', 'MSSQL', 'Oracle']",3
7325,10669,"['Android', 'Kotlin']",3
7326,10670,['C#'],3
7327,10672,"['Linux', 'Java', 'MSSQL']",3
7328,10674,"['Linux', 'MCU', 'C', 'C++']",4
7329,10675,"['Linux', 'Android', 'iOS']",3
7330,10676,"['AJAX', 'ASP.NET', 'C#', 'VisualC#', 'VisualStudio', 'MSSQL', 'Oracle', 'HTML', 'JavaScript', 'XML', 'jQuery', 'CSS']",1
7331,10677,"['Android', 'Git', 'Java', 'Kotlin']",3
7332,10678,"['ASP.NET', 'PHP', 'JavaScript', 'jQuery']",1
7333,10679,"['Git', 'Python', 'AWS']",0
7334,10680,"['Java', 'Spring', 'MySQL', 'J2EE', 'VueJS']",0
7335,10681,['ASP.NET'],3
7336,10682,"['ASP.NET', 'C#', 'VisualStudio.net', 'WinForm', 'MSSQL', 'HTML', 'JavaScript', 'XML', 'jQuery']",1
7337,10683,"['ASP.NET', 'C#']",3
7338,10684,"['JavaScript', 'CSS', 'ReactJS']",1
7339,10685,"['Git', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'ReactNative', 'ReactJS']",1
7340,10686,"['iOS', 'Objective-C', 'SWIFT']",3
7341,10687,"['MSSQL', 'PL/SQL']",3
7342,10688,"['Android', 'iOS', 'C++', 'Java', 'Objective-C', 'SWIFT', 'Kotlin']",3
7343,10689,"['Servlets', 'ASP.NET', 'C++.Net', 'Java', 'JSP', 'Spring', 'MSSQL', 'Tomcat', 'HTML', 'JavaScript', 'XML', 'CSS']",1
7344,10692,"['Java', 'PHP', 'Python', 'Go', 'MySQL', 'Django']",0
7345,10693,"['Linux', 'ASP.NET', 'C#', 'Java', 'HTML', 'JavaScript']",1
7346,10694,"['ASP.NET', 'VisualC#', 'jQuery']",3
7347,10696,"['C#', 'Oracle', 'HTML', 'Angular']",3
7348,10697,"['Linux', 'PHP', 'Python', 'MySQL']",0
7349,10698,"['ASP.NET', 'C#', 'HTML', 'JavaScript', 'jQuery']",1
7350,10700,"['Git', 'HTML', 'JavaScript', 'CSS', 'VueJS']",1
7351,10702,"['ASP.NET', 'C#', 'VisualStudio', 'MSSQL', 'Oracle']",3
7352,10703,"['Android', 'Kotlin']",3
7353,10704,['C#'],3
7354,10706,"['Linux', 'Java', 'MSSQL']",3
7355,10708,"['Linux', 'MCU', 'C', 'C++']",4
7356,10709,"['Linux', 'Android', 'iOS']",3
7357,10710,"['AJAX', 'ASP.NET', 'C#', 'VisualC#', 'VisualStudio', 'MSSQL', 'Oracle', 'HTML', 'JavaScript', 'XML', 'jQuery', 'CSS']",1
7358,10711,"['Android', 'Git', 'Java', 'Kotlin']",3
7359,10712,"['ASP.NET', 'PHP', 'JavaScript', 'jQuery']",1
7360,10713,"['Git', 'Python', 'AWS']",0
7361,10714,"['Java', 'Spring', 'MySQL', 'J2EE', 'VueJS']",0
7362,10715,['ASP.NET'],3
7363,10716,"['ASP.NET', 'C#', 'VisualStudio.net', 'WinForm', 'MSSQL', 'HTML', 'JavaScript', 'XML', 'jQuery']",1
7364,10717,"['ASP.NET', 'C#']",3
7365,10718,"['JavaScript', 'CSS', 'ReactJS']",1
7366,10719,"['Git', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'ReactNative', 'ReactJS']",1
7367,10720,"['iOS', 'Objective-C', 'SWIFT']",3
7368,10721,"['MSSQL', 'PL/SQL']",3
7369,10722,"['Android', 'iOS', 'C++', 'Java', 'Objective-C', 'SWIFT', 'Kotlin']",3
7370,10723,"['Servlets', 'ASP.NET', 'C++.Net', 'Java', 'JSP', 'Spring', 'MSSQL', 'Tomcat', 'HTML', 'JavaScript', 'XML', 'CSS']",1
7371,10726,"['Java', 'PHP', 'Python', 'Go', 'MySQL', 'Django']",0
7372,10727,"['Linux', 'ASP.NET', 'C#', 'Java', 'HTML', 'JavaScript']",1
7373,10728,"['ASP.NET', 'VisualC#', 'jQuery']",3
7374,10730,"['C#', 'Oracle', 'HTML', 'Angular']",3
7375,10731,"['Linux', 'PHP', 'Python', 'MySQL']",0
7376,10732,"['ASP.NET', 'C#', 'HTML', 'JavaScript', 'jQuery']",1
7377,10734,"['Git', 'HTML', 'JavaScript', 'CSS', 'VueJS']",1
7378,10736,"['ASP.NET', 'C#', 'VisualStudio', 'MSSQL', 'Oracle']",3
7379,10737,"['Android', 'Kotlin']",3
7380,10738,['C#'],3
7381,10740,"['Linux', 'Java', 'MSSQL']",3
7382,10742,"['Linux', 'MCU', 'C', 'C++']",4
7383,10743,"['Linux', 'Android', 'iOS']",3
7384,10744,"['AJAX', 'ASP.NET', 'C#', 'VisualC#', 'VisualStudio', 'MSSQL', 'Oracle', 'HTML', 'JavaScript', 'XML', 'jQuery', 'CSS']",1
7385,10745,"['Android', 'Git', 'Java', 'Kotlin']",3
7386,10746,"['ASP.NET', 'PHP', 'JavaScript', 'jQuery']",1
7387,10747,"['Git', 'Python', 'AWS']",0
7388,10748,"['Java', 'Spring', 'MySQL', 'J2EE', 'VueJS']",0
7389,10749,['ASP.NET'],3
7390,10750,"['ASP.NET', 'C#', 'VisualStudio.net', 'WinForm', 'MSSQL', 'HTML', 'JavaScript', 'XML', 'jQuery']",1
7391,10751,"['ASP.NET', 'C#']",3
7392,10752,"['JavaScript', 'CSS', 'ReactJS']",1
7393,10753,"['Git', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'ReactNative', 'ReactJS']",1
7394,10754,"['iOS', 'Objective-C', 'SWIFT']",3
7395,10755,"['MSSQL', 'PL/SQL']",3
7396,10756,"['Android', 'iOS', 'C++', 'Java', 'Objective-C', 'SWIFT', 'Kotlin']",3
7397,10757,"['Servlets', 'ASP.NET', 'C++.Net', 'Java', 'JSP', 'Spring', 'MSSQL', 'Tomcat', 'HTML', 'JavaScript', 'XML', 'CSS']",1
7398,10760,"['Java', 'PHP', 'Python', 'Go', 'MySQL', 'Django']",0
7399,10761,"['Linux', 'ASP.NET', 'C#', 'Java', 'HTML', 'JavaScript']",1
7400,10762,"['ASP.NET', 'VisualC#', 'jQuery']",3
7401,10764,"['C#', 'Oracle', 'HTML', 'Angular']",3
7402,10765,"['Linux', 'PHP', 'Python', 'MySQL']",0
7403,10766,"['ASP.NET', 'C#', 'HTML', 'JavaScript', 'jQuery']",1
7404,10768,"['Git', 'HTML', 'JavaScript', 'CSS', 'VueJS']",1
7405,10770,"['ASP.NET', 'C#', 'VisualStudio', 'MSSQL', 'Oracle']",3
7406,10771,"['Android', 'Kotlin']",3
7407,10772,['C#'],3
7408,10774,"['Linux', 'Java', 'MSSQL']",3
7409,10776,"['Linux', 'MCU', 'C', 'C++']",4
7410,10777,"['Linux', 'Android', 'iOS']",3
7411,10778,"['AJAX', 'ASP.NET', 'C#', 'VisualC#', 'VisualStudio', 'MSSQL', 'Oracle', 'HTML', 'JavaScript', 'XML', 'jQuery', 'CSS']",1
7412,10779,"['Android', 'Git', 'Java', 'Kotlin']",3
7413,10780,"['ASP.NET', 'PHP', 'JavaScript', 'jQuery']",1
7414,10781,"['Git', 'Python', 'AWS']",0
7415,10782,"['Java', 'Spring', 'MySQL', 'J2EE', 'VueJS']",0
7416,10783,['ASP.NET'],3
7417,10784,"['ASP.NET', 'C#', 'VisualStudio.net', 'WinForm', 'MSSQL', 'HTML', 'JavaScript', 'XML', 'jQuery']",1
7418,10785,"['ASP.NET', 'C#']",3
7419,10786,"['JavaScript', 'CSS', 'ReactJS']",1
7420,10787,"['Git', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'ReactNative', 'ReactJS']",1
7421,10788,"['iOS', 'Objective-C', 'SWIFT']",3
7422,10789,"['MSSQL', 'PL/SQL']",3
7423,10790,"['Android', 'iOS', 'C++', 'Java', 'Objective-C', 'SWIFT', 'Kotlin']",3
7424,10791,"['Servlets', 'ASP.NET', 'C++.Net', 'Java', 'JSP', 'Spring', 'MSSQL', 'Tomcat', 'HTML', 'JavaScript', 'XML', 'CSS']",1
7425,10794,"['Java', 'PHP', 'Python', 'Go', 'MySQL', 'Django']",0
7426,10795,"['Linux', 'ASP.NET', 'C#', 'Java', 'HTML', 'JavaScript']",1
7427,10796,"['ASP.NET', 'VisualC#', 'jQuery']",3
7428,10798,"['C#', 'Oracle', 'HTML', 'Angular']",3
7429,10799,"['Linux', 'PHP', 'Python', 'MySQL']",0
7430,10800,"['ASP.NET', 'C#', 'HTML', 'JavaScript', 'jQuery']",1
7431,10802,"['Git', 'HTML', 'JavaScript', 'CSS', 'VueJS']",1
7432,10804,"['ASP.NET', 'C#', 'VisualStudio', 'MSSQL', 'Oracle']",3
7433,10805,"['Android', 'Kotlin']",3
7434,10806,['C#'],3
7435,10808,"['Linux', 'Java', 'MSSQL']",3
7436,10810,"['Linux', 'MCU', 'C', 'C++']",4
7437,10811,"['Linux', 'Android', 'iOS']",3
7438,10812,"['AJAX', 'ASP.NET', 'C#', 'VisualC#', 'VisualStudio', 'MSSQL', 'Oracle', 'HTML', 'JavaScript', 'XML', 'jQuery', 'CSS']",1
7439,10813,"['Android', 'Git', 'Java', 'Kotlin']",3
7440,10814,"['ASP.NET', 'PHP', 'JavaScript', 'jQuery']",1
7441,10815,"['Git', 'Python', 'AWS']",0
7442,10816,"['Java', 'Spring', 'MySQL', 'J2EE', 'VueJS']",0
7443,10817,['ASP.NET'],3
7444,10818,"['ASP.NET', 'C#', 'VisualStudio.net', 'WinForm', 'MSSQL', 'HTML', 'JavaScript', 'XML', 'jQuery']",1
7445,10819,"['ASP.NET', 'C#']",3
7446,10820,"['JavaScript', 'CSS', 'ReactJS']",1
7447,10821,"['Git', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'ReactNative', 'ReactJS']",1
7448,10822,"['iOS', 'Objective-C', 'SWIFT']",3
7449,10823,"['MSSQL', 'PL/SQL']",3
7450,10824,"['Android', 'iOS', 'C++', 'Java', 'Objective-C', 'SWIFT', 'Kotlin']",3
7451,10825,"['Servlets', 'ASP.NET', 'C++.Net', 'Java', 'JSP', 'Spring', 'MSSQL', 'Tomcat', 'HTML', 'JavaScript', 'XML', 'CSS']",1
7452,10828,"['Java', 'PHP', 'Python', 'Go', 'MySQL', 'Django']",0
7453,10829,"['Linux', 'ASP.NET', 'C#', 'Java', 'HTML', 'JavaScript']",1
7454,10830,"['ASP.NET', 'VisualC#', 'jQuery']",3
7455,10832,"['C#', 'Oracle', 'HTML', 'Angular']",3
7456,10833,"['Linux', 'PHP', 'Python', 'MySQL']",0
7457,10834,"['ASP.NET', 'C#', 'HTML', 'JavaScript', 'jQuery']",1
7458,10836,"['Git', 'HTML', 'JavaScript', 'CSS', 'VueJS']",1
7459,10838,"['ASP.NET', 'C#', 'VisualStudio', 'MSSQL', 'Oracle']",3
7460,10839,"['Android', 'Kotlin']",3
7461,10840,['C#'],3
7462,10842,"['Linux', 'Java', 'MSSQL']",3
7463,10844,"['Linux', 'MCU', 'C', 'C++']",4
7464,10845,"['Linux', 'Android', 'iOS']",3
7465,10846,"['AJAX', 'ASP.NET', 'C#', 'VisualC#', 'VisualStudio', 'MSSQL', 'Oracle', 'HTML', 'JavaScript', 'XML', 'jQuery', 'CSS']",1
7466,10847,"['Android', 'Git', 'Java', 'Kotlin']",3
7467,10848,"['ASP.NET', 'PHP', 'JavaScript', 'jQuery']",1
7468,10849,"['Git', 'Python', 'AWS']",0
7469,10850,"['Java', 'Spring', 'MySQL', 'J2EE', 'VueJS']",0
7470,10851,['ASP.NET'],3
7471,10852,"['ASP.NET', 'C#', 'VisualStudio.net', 'WinForm', 'MSSQL', 'HTML', 'JavaScript', 'XML', 'jQuery']",1
7472,10853,"['ASP.NET', 'C#']",3
7473,10854,"['JavaScript', 'CSS', 'ReactJS']",1
7474,10855,"['Git', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'ReactNative', 'ReactJS']",1
7475,10856,"['iOS', 'Objective-C', 'SWIFT']",3
7476,10857,"['MSSQL', 'PL/SQL']",3
7477,10858,"['Android', 'iOS', 'C++', 'Java', 'Objective-C', 'SWIFT', 'Kotlin']",3
7478,10859,"['Servlets', 'ASP.NET', 'C++.Net', 'Java', 'JSP', 'Spring', 'MSSQL', 'Tomcat', 'HTML', 'JavaScript', 'XML', 'CSS']",1
7479,10862,"['Java', 'PHP', 'Python', 'Go', 'MySQL', 'Django']",0
7480,10863,"['Linux', 'ASP.NET', 'C#', 'Java', 'HTML', 'JavaScript']",1
7481,10864,"['ASP.NET', 'VisualC#', 'jQuery']",3
7482,10866,"['C#', 'Oracle', 'HTML', 'Angular']",3
7483,10867,"['Linux', 'PHP', 'Python', 'MySQL']",0
7484,10868,"['ASP.NET', 'C#', 'HTML', 'JavaScript', 'jQuery']",1
7485,10870,"['Git', 'HTML', 'JavaScript', 'CSS', 'VueJS']",1
7486,10872,"['ASP.NET', 'C#', 'VisualStudio', 'MSSQL', 'Oracle']",3
7487,10873,"['Android', 'Kotlin']",3
7488,10874,['C#'],3
7489,10876,"['Linux', 'Java', 'MSSQL']",3
7490,10878,"['Linux', 'MCU', 'C', 'C++']",4
7491,10879,"['Linux', 'Android', 'iOS']",3
7492,10880,"['AJAX', 'ASP.NET', 'C#', 'VisualC#', 'VisualStudio', 'MSSQL', 'Oracle', 'HTML', 'JavaScript', 'XML', 'jQuery', 'CSS']",1
7493,10881,"['Android', 'Git', 'Java', 'Kotlin']",3
7494,10882,"['ASP.NET', 'PHP', 'JavaScript', 'jQuery']",1
7495,10883,"['Git', 'Python', 'AWS']",0
7496,10884,"['Java', 'Spring', 'MySQL', 'J2EE', 'VueJS']",0
7497,10885,['ASP.NET'],3
7498,10886,"['ASP.NET', 'C#', 'VisualStudio.net', 'WinForm', 'MSSQL', 'HTML', 'JavaScript', 'XML', 'jQuery']",1
7499,10887,"['ASP.NET', 'C#']",3
7500,10888,"['JavaScript', 'CSS', 'ReactJS']",1
7501,10889,"['Git', 'HTML', 'JavaScript', 'CSS', 'Node.js', 'ReactNative', 'ReactJS']",1
7502,10890,"['iOS', 'Objective-C', 'SWIFT']",3
7503,10891,"['MSSQL', 'PL/SQL']",3
7504,10892,"['Android', 'iOS', 'C++', 'Java', 'Objective-C', 'SWIFT', 'Kotlin']",3
7505,10893,"['Servlets', 'ASP.NET', 'C++.Net', 'Java', 'JSP', 'Spring', 'MSSQL', 'Tomcat', 'HTML', 'JavaScript', 'XML', 'CSS']",1
7506,10896,"['Java', 'PHP', 'Python', 'Go', 'MySQL', 'Django']",0
7507,10897,"['Linux', 'ASP.NET', 'C#', 'Java', 'HTML', 'JavaScript']",1
7508,10898,"['ASP.NET', 'VisualC#', 'jQuery']",3
7509,10900,"['C#', 'Oracle', 'HTML', 'Angular']",3
7510,10901,"['Linux', 'PHP', 'Python', 'MySQL']",0
7511,10902,"['ASP.NET', 'C#', 'HTML', 'JavaScript', 'jQuery']",1
7512,10904,"['Git', 'HTML', 'JavaScript', 'CSS', 'VueJS']",1
7513,10906,"['ASP.NET', 'C#', 'VisualStudio', 'MSSQL', 'Oracle']",3
7514,10907,"['Android', 'Kotlin']",3
7515,10908,['C#'],3
7516,10910,"['Linux', 'Java', 'MSSQL']",3
7517,10912,"['Linux', 'MCU', 'C', 'C++']",4
7518,10913,"['Linux', 'Android', 'iOS']",3
7519,10914,"['AJAX', 'ASP.NET', 'C#', 'VisualC#', 'VisualStudio', 'MSSQL', 'Oracle', 'HTML', 'JavaScript', 'XML', 'jQuery', 'CSS']",1
7520,10915,"['Android', 'Git', 'Java', 'Kotlin']",3
